,id_venta,cliente_id,producto,cantidad,precio_unitario,region,fecha,metodo_pago,descuento,total,nombre,edad,tipo_cliente,categoria_venta
193,194,1173,Tablet,9,818.67,Este,2025-01-19 00:28:17.174130,Tarjeta,0.21,5820.7437,Cliente_173,30,Premium,Alta
194,195,1141,Impresora,7,975.3,Centro,2025-02-26 00:28:17.174134,Efectivo,0.05,6485.744999999999,Cliente_141,54,Regular,Alta
195,196,1126,Laptop,1,1086.25,Centro,2024-07-19 00:28:17.174138,Efectivo,0.12,955.9,Cliente_126,29,Regular,Media
196,197,1058,Impresora,2,1638.54,Sur,2024-12-13 00:28:17.174142,Transferencia,0.02,3211.5384,Cliente_58,64,Premium,Alta
197,198,1148,Teléfono,1,351.64,Sur,2024-07-13 00:28:17.174146,Transferencia,0.13,305.9268,Cliente_148,31,Regular,Alta
198,199,1200,Impresora,9,1617.58,Oeste,2024-12-11 00:28:17.174150,Tarjeta,0.23,11209.8294,Cliente_200,56,Regular,Alta
199,200,1061,Teclado,9,1388.83,Este,2025-01-07 00:28:17.174154,Efectivo,0.17,10374.5601,Cliente_61,25,Premium,Alta
200,201,1127,Laptop,7,1116.18,Oeste,2024-10-28 00:28:17.174158,Efectivo,0.19,6328.740600000001,Cliente_127,51,Regular,Alta
201,202,1105,Teléfono,3,1402.06,Centro,2024-06-27 00:28:17.174162,Transferencia,0.1,3785.562,Cliente_105,26,Regular,Alta
202,203,1167,Teléfono,5,829.92,Sur,2024-10-23 00:28:17.174166,Transferencia,0.05,3942.12,Cliente_167,56,Regular,Alta
203,204,1001,Tablet,4,285.41,Sur,2025-04-16 00:28:17.174170,Transferencia,0.0,1141.64,Cliente_1,56,Premium,Alta
204,205,1131,Tablet,7,1334.87,Sur,2025-03-21 00:28:17.174174,Transferencia,0.25,7008.0675,Cliente_131,41,Premium,Alta
205,206,1092,Teclado,9,1054.1,Norte,2025-04-08 00:28:17.174178,Tarjeta,0.19,7684.389,Cliente_92,35,Regular,Alta
206,207,1190,Teléfono,2,1282.36,Centro,2025-01-04 00:28:17.174182,Tarjeta,0.07,2385.1896,Cliente_190,45,Regular,Alta
207,208,1191,Mouse,8,682.62,Sur,2025-06-23 00:28:17.174186,Tarjeta,0.13,4751.0352,Cliente_191,42,Regular,Alta
208,209,1113,Teléfono,9,1814.66,Centro,2025-04-23 00:28:17.174190,Tarjeta,0.24,12412.2744,Cliente_113,34,Regular,Alta
209,210,1153,Tablet,9,1178.87,Sur,2024-11-29 00:28:17.174193,Transferencia,0.16,8912.257199999998,Cliente_153,32,Regular,Alta
210,211,1056,Mouse,7,179.95,Este,2025-01-21 00:28:17.174197,Tarjeta,0.09,1146.2814999999998,Cliente_56,37,Regular,Alta
211,212,1161,Laptop,9,905.11,Centro,2024-09-23 00:28:17.174201,Tarjeta,0.08,7494.3108,Cliente_161,69,Regular,Alta
212,213,1166,Laptop,9,1515.15,Oeste,2025-05-07 00:28:17.174205,Tarjeta,0.07,12681.8055,Cliente_166,40,Regular,Alta
213,214,1117,Impresora,3,1590.33,Norte,2025-02-07 00:28:17.174209,Transferencia,0.25,3578.2425,Cliente_117,50,Regular,Alta
214,215,1134,Monitor,4,994.25,Oeste,2025-06-23 00:28:17.174213,Efectivo,0.17,3300.91,Cliente_134,61,Regular,Alta
215,216,1058,Tablet,2,1790.55,Centro,2024-11-01 00:28:17.174217,Transferencia,0.21,2829.069,Cliente_58,64,Premium,Alta
216,217,1044,Monitor,3,542.66,Sur,2024-10-11 00:28:17.174220,Efectivo,0.26,1204.7052,Cliente_44,24,Regular,Alta
217,218,1173,Mouse,5,827.09,Centro,2025-03-09 00:28:17.174224,Efectivo,0.3,2894.815,Cliente_173,30,Premium,Alta
218,219,1160,Tablet,5,1798.21,Norte,2025-01-02 00:28:17.174228,Tarjeta,0.07,8361.6765,Cliente_160,66,Regular,Alta
219,220,1173,Teclado,6,1793.55,Centro,2025-02-14 00:28:17.174232,Tarjeta,0.05,10223.235,Cliente_173,30,Premium,Alta
220,221,1061,Teléfono,7,1374.57,Sur,2024-09-03 00:28:17.174236,Tarjeta,0.14,8274.911399999999,Cliente_61,25,Premium,Alta
221,222,1047,Teclado,7,1719.37,Oeste,2025-05-15 00:28:17.174240,Transferencia,0.01,11915.2341,Cliente_47,56,Premium,Alta
222,223,1149,Mouse,1,186.66,Este,2024-07-21 00:28:17.174244,Transferencia,0.24,141.8616,Cliente_149,56,Premium,Baja
223,224,1080,Tablet,2,1731.34,Oeste,2025-06-08 00:28:17.174248,Tarjeta,0.27,2527.7564,Cliente_80,53,Regular,Alta
224,225,1118,USB,9,648.03,Sur,2025-02-17 00:28:17.174251,Transferencia,0.21,4607.4933,Cliente_118,22,Regular,Alta
225,226,1164,Mouse,2,364.88,Sur,2024-07-10 00:28:17.174255,Transferencia,0.08,671.3792,Cliente_164,47,Premium,Media
226,227,1147,USB,6,486.35,Norte,2024-12-03 00:28:17.174259,Efectivo,0.04,2801.376,Cliente_147,43,Premium,Alta
227,228,1020,Teléfono,1,841.76,Centro,2025-02-10 00:28:17.174264,Transferencia,0.11,749.1664,Cliente_20,41,Regular,Media
228,229,1185,Laptop,3,509.87,Centro,2024-10-08 00:28:17.174270,Efectivo,0.25,1147.2075,Cliente_185,61,Premium,Alta
229,230,1146,Laptop,2,647.93,Oeste,2025-06-10 00:28:17.174275,Tarjeta,0.1,1166.274,Cliente_146,22,Premium,Alta
230,231,1047,Mouse,3,278.61,Este,2025-04-19 00:28:17.174279,Transferencia,0.01,827.4717,Cliente_47,56,Premium,Media
231,232,1049,Monitor,5,599.39,Este,2024-07-08 00:28:17.174283,Efectivo,0.08,2757.194,Cliente_49,21,Regular,Alta
232,233,1014,Tablet,6,1148.84,Norte,2024-07-17 00:28:17.174287,Transferencia,0.3,4825.127999999999,Cliente_14,53,Regular,Alta
233,234,1143,Tablet,9,889.29,Sur,2024-12-11 00:28:17.174292,Efectivo,0.2,6402.888,Cliente_143,31,Regular,Alta
234,235,1159,Laptop,4,699.97,Norte,2025-03-02 00:28:17.174296,Efectivo,0.27,2043.9124,Cliente_159,56,Premium,Alta
235,236,1001,Impresora,7,1495.44,Centro,2025-01-16 00:28:17.174300,Transferencia,0.23,8060.421600000001,Cliente_1,56,Premium,Alta
236,237,1117,Teclado,6,1788.08,Sur,2025-01-14 00:28:17.174303,Tarjeta,0.16,9011.9232,Cliente_117,50,Regular,Alta
237,238,1054,Impresora,2,1516.01,Norte,2024-10-13 00:28:17.174307,Efectivo,0.04,2910.7392,Cliente_54,43,Premium,Alta
238,239,1118,Teléfono,8,670.68,Oeste,2025-06-09 00:28:17.174311,Tarjeta,0.1,4828.896,Cliente_118,22,Regular,Alta
239,240,1003,Teclado,7,1491.44,Centro,2025-05-18 00:28:17.174316,Transferencia,0.18,8560.865600000001,Cliente_3,46,Regular,Alta
240,241,1144,Teclado,7,312.44,Este,2025-01-20 00:28:17.174322,Transferencia,0.26,1618.4392,Cliente_144,20,Premium,Alta
241,242,1185,Mouse,8,269.33,Norte,2025-05-28 00:28:17.174327,Tarjeta,0.08,1982.2688,Cliente_185,61,Premium,Alta
242,243,1012,Laptop,1,697.8,Centro,2025-06-12 00:28:17.174331,Transferencia,0.04,669.8879999999999,Cliente_12,28,Premium,Media
243,244,1074,Impresora,1,1617.33,Centro,2025-04-18 00:28:17.174335,Efectivo,0.17,1342.3838999999998,Cliente_74,46,Regular,Alta
244,245,1016,Impresora,8,500.23,Este,2025-05-25 00:28:17.174339,Tarjeta,0.05,3801.748,Cliente_16,41,Premium,Alta
245,246,1200,Laptop,4,135.87,Este,2025-03-20 00:28:17.174343,Transferencia,0.18,445.6536,Cliente_200,56,Regular,Alta
246,247,1102,Impresora,5,272.1,Este,2024-11-21 00:28:17.174347,Transferencia,0.08,1251.66,Cliente_102,18,Regular,Alta
247,248,1152,USB,8,1718.9,Norte,2024-12-12 00:28:17.174351,Tarjeta,0.07,12788.616,Cliente_152,32,Premium,Alta
248,249,1156,Laptop,5,1271.23,Este,2025-02-09 00:28:17.174354,Efectivo,0.12,5593.411999999999,Cliente_156,30,Regular,Alta
249,250,1117,Mouse,4,513.87,Oeste,2024-09-07 00:28:17.174358,Tarjeta,0.18,1685.4936000000002,Cliente_117,50,Regular,Alta
250,251,1008,Monitor,6,1115.04,Centro,2025-05-23 00:28:17.174362,Transferencia,0.16,5619.8016,Cliente_8,56,Premium,Alta
251,252,1122,Teclado,5,1059.88,Este,2025-05-16 00:28:17.174366,Transferencia,0.07,4928.442,Cliente_122,45,Premium,Alta
252,253,1092,Mouse,7,1314.32,Centro,2024-07-07 00:28:17.174370,Tarjeta,0.27,6716.1752,Cliente_92,35,Regular,Alta
253,254,1164,Tablet,7,474.04,Sur,2024-11-30 00:28:17.174374,Efectivo,0.03,3218.7316,Cliente_164,47,Premium,Alta
254,255,1090,Teléfono,4,1730.16,Sur,2025-05-12 00:28:17.174378,Efectivo,0.01,6851.4336,Cliente_90,33,Regular,Alta
255,256,1136,Monitor,5,625.64,Este,2024-07-22 00:28:17.174382,Efectivo,0.18,2565.1240000000003,Cliente_136,39,Premium,Alta
256,257,1186,Tablet,3,1391.32,Centro,2024-10-08 00:28:17.174386,Tarjeta,0.04,4007.0016,Cliente_186,61,Premium,Alta
257,258,1060,Teclado,4,42.09,Sur,2024-10-18 00:28:17.174391,Efectivo,0.15,143.106,Cliente_60,61,Regular,Baja
258,259,1178,Impresora,4,751.59,Este,2025-04-11 00:28:17.174395,Efectivo,0.29,2134.5156,Cliente_178,45,Regular,Alta
259,260,1028,Laptop,3,709.9,Centro,2024-08-09 00:28:17.174398,Efectivo,0.21,1682.463,Cliente_28,39,Regular,Alta
260,261,1101,Teclado,5,1091.53,Este,2024-09-01 00:28:17.174403,Efectivo,0.19,4420.6965,Cliente_101,62,Regular,Alta
261,262,1041,Mouse,5,154.75,Centro,2024-09-23 00:28:17.174407,Transferencia,0.17,642.2125,Cliente_41,20,Regular,Media
262,263,1192,Teléfono,7,1582.36,Sur,2024-08-05 00:28:17.174411,Tarjeta,0.05,10522.693999999998,Cliente_192,56,Premium,Alta
263,264,1155,Mouse,4,443.38,Este,2024-06-30 00:28:17.174415,Tarjeta,0.13,1542.9624,Cliente_155,59,Regular,Alta
264,265,1191,Monitor,4,1357.31,Sur,2024-12-16 00:28:17.174419,Efectivo,0.1,4886.316,Cliente_191,42,Regular,Alta
265,266,1145,Monitor,9,1608.39,Este,2025-02-06 00:28:17.174423,Tarjeta,0.29,10277.6121,Cliente_145,18,Regular,Alta
266,267,1161,Teléfono,6,1128.14,Norte,2024-08-26 00:28:17.174427,Tarjeta,0.07,6295.0212,Cliente_161,69,Regular,Alta
267,268,1157,USB,4,1484.36,Sur,2024-08-17 00:28:17.174431,Transferencia,0.14,5106.198399999999,Cliente_157,68,Regular,Alta
268,269,1141,Tablet,2,1327.1,Sur,2024-07-28 00:28:17.174435,Tarjeta,0.28,1911.024,Cliente_141,54,Regular,Alta
269,270,1046,Tablet,6,717.5,Oeste,2024-07-06 00:28:17.174439,Transferencia,0.24,3271.8,Cliente_46,26,Regular,Alta
270,271,1035,Monitor,2,1619.63,Sur,2024-09-15 00:28:17.174444,Tarjeta,0.29,2299.8746,Cliente_35,33,Regular,Alta
271,272,1134,Monitor,5,596.46,Centro,2025-01-09 00:28:17.174447,Transferencia,0.18,2445.4860000000003,Cliente_134,61,Regular,Alta
272,273,1082,Impresora,6,1146.71,Este,2024-09-19 00:28:17.174451,Transferencia,0.1,6192.234,Cliente_82,48,Regular,Alta
273,274,1115,Laptop,4,1493.34,Norte,2025-05-29 00:28:17.174455,Tarjeta,0.25,4480.02,Cliente_115,52,Regular,Alta
274,275,1197,Impresora,3,764.12,Centro,2025-04-12 00:28:17.174459,Transferencia,0.09,2086.0476000000003,Cliente_197,30,Regular,Alta
275,276,1047,Impresora,7,612.51,Centro,2025-03-01 00:28:17.174463,Transferencia,0.05,4073.1915,Cliente_47,56,Premium,Alta
276,277,1153,USB,2,924.1,Centro,2025-05-04 00:28:17.174467,Tarjeta,0.21,1460.0780000000002,Cliente_153,32,Regular,Alta
277,278,1194,Tablet,6,1637.75,Centro,2025-01-04 00:28:17.174471,Transferencia,0.19,7959.465,Cliente_194,18,Premium,Alta
278,279,1010,USB,4,1860.54,Norte,2024-09-29 00:28:17.174475,Transferencia,0.26,5507.1984,Cliente_10,40,Regular,Alta
279,280,1056,USB,6,1094.72,Oeste,2025-06-21 00:28:17.174479,Transferencia,0.29,4663.5072,Cliente_56,37,Regular,Alta
280,281,1030,Teléfono,4,1326.32,Sur,2024-11-26 00:28:17.174483,Transferencia,0.26,3925.9072,Cliente_30,42,Regular,Alta
281,282,1109,Tablet,4,1807.51,Centro,2024-07-21 00:28:17.174487,Transferencia,0.02,7085.4392,Cliente_109,25,Regular,Alta
282,283,1005,Laptop,4,206.11,Sur,2024-08-27 00:28:17.174491,Efectivo,0.2,659.5520000000001,Cliente_5,60,Premium,Media
283,284,1119,Mouse,9,471.84,Sur,2024-07-17 00:28:17.174495,Transferencia,0.24,3227.3856,Cliente_119,59,Regular,Alta
284,285,1033,Monitor,7,1420.71,Centro,2025-03-01 00:28:17.174499,Transferencia,0.29,7060.9287,Cliente_33,59,Regular,Alta
285,286,1118,Monitor,3,1649.25,Oeste,2025-01-08 00:28:17.174503,Transferencia,0.11,4403.4975,Cliente_118,22,Regular,Alta
286,287,1065,Laptop,3,1715.49,Sur,2024-10-02 00:28:17.174507,Transferencia,0.05,4889.1465,Cliente_65,34,Regular,Alta
287,288,1146,USB,6,836.06,Este,2024-11-09 00:28:17.174511,Tarjeta,0.26,3712.1064,Cliente_146,22,Premium,Alta
288,289,1177,Impresora,6,187.79,Sur,2025-01-24 00:28:17.174515,Efectivo,0.1,1014.066,Cliente_177,39,Premium,Alta
289,290,1011,Teléfono,4,881.19,Centro,2024-09-29 00:28:17.174519,Tarjeta,0.18,2890.3032000000003,Cliente_11,28,Premium,Alta
290,291,1085,USB,9,469.16,Norte,2025-02-28 00:28:17.174523,Efectivo,0.12,3715.7472,Cliente_85,25,Regular,Alta
291,292,1026,Monitor,4,589.48,Sur,2025-03-28 00:28:17.174527,Transferencia,0.12,2074.9696,Cliente_26,50,Regular,Alta
292,293,1063,Teclado,9,1546.81,Oeste,2024-08-10 00:28:17.174531,Transferencia,0.22,10858.6062,Cliente_63,52,Regular,Alta
293,294,1086,Impresora,4,160.3,Este,2024-10-25 00:28:17.174535,Efectivo,0.11,570.668,Cliente_86,31,Premium,Media
294,295,1059,Monitor,2,1656.89,Este,2024-06-29 00:28:17.174539,Efectivo,0.21,2617.8862000000004,Cliente_59,24,Regular,Alta
295,296,1027,Teclado,2,861.06,Norte,2024-07-30 00:28:17.174543,Tarjeta,0.0,1722.12,Cliente_27,29,Regular,Alta
296,297,1177,USB,5,1196.17,Norte,2024-07-26 00:28:17.174547,Efectivo,0.1,5382.765,Cliente_177,39,Premium,Alta
297,298,1161,Laptop,4,188.41,Sur,2025-05-15 00:28:17.174551,Transferencia,0.1,678.276,Cliente_161,69,Regular,Media
298,299,1098,Laptop,7,681.34,Centro,2024-12-24 00:28:17.174555,Tarjeta,0.22,3720.1164,Cliente_98,58,Regular,Alta
299,300,1105,Impresora,5,188.5,Oeste,2024-11-27 00:28:17.174559,Efectivo,0.09,857.6750000000001,Cliente_105,26,Regular,Media
300,301,1099,Monitor,6,1923.47,Este,2024-09-24 00:28:17.174563,Efectivo,0.19,9348.0642,Cliente_99,46,Regular,Alta
301,302,1129,Tablet,4,1616.45,Norte,2025-02-25 00:28:17.174573,Tarjeta,0.21,5107.982,Cliente_129,65,Regular,Alta
302,303,1149,Teclado,2,924.67,Oeste,2025-05-31 00:28:17.174577,Efectivo,0.2,1479.472,Cliente_149,56,Premium,Alta
303,304,1055,Teléfono,9,454.97,Centro,2024-10-09 00:28:17.174581,Transferencia,0.18,3357.6786000000006,Cliente_55,19,Regular,Alta
304,305,1006,Monitor,7,1867.58,Este,2025-03-24 00:28:17.174585,Tarjeta,0.12,11504.2928,Cliente_6,25,Premium,Alta
305,306,1197,Teléfono,4,695.75,Este,2025-01-14 00:28:17.174589,Efectivo,0.11,2476.87,Cliente_197,30,Regular,Alta
306,307,1095,Monitor,3,330.36,Centro,2025-01-26 00:28:17.174593,Transferencia,0.17,822.5964,Cliente_95,43,Regular,Media
307,308,1133,Tablet,3,1130.7,Este,2025-02-27 00:28:17.174597,Efectivo,0.02,3324.2580000000003,Cliente_133,52,Regular,Alta
308,309,1102,Tablet,9,1888.11,Centro,2025-05-02 00:28:17.174601,Tarjeta,0.26,12574.812599999996,Cliente_102,18,Regular,Alta
309,310,1003,Impresora,5,17.62,Este,2024-08-26 00:28:17.174605,Efectivo,0.25,66.075,Cliente_3,46,Regular,Baja
310,311,1181,Impresora,3,483.87,Sur,2025-05-10 00:28:17.174609,Efectivo,0.1,1306.449,Cliente_181,62,Regular,Alta
311,312,1023,Tablet,5,1877.51,Centro,2024-10-02 00:28:17.174613,Efectivo,0.17,7791.666499999999,Cliente_23,55,Regular,Alta
312,313,1053,Mouse,2,350.46,Oeste,2024-10-05 00:28:17.174617,Transferencia,0.28,504.66239999999993,Cliente_53,26,Regular,Media
313,314,1165,Tablet,4,235.35,Sur,2024-08-21 00:28:17.174621,Transferencia,0.08,866.088,Cliente_165,54,Regular,Media
314,315,1083,Laptop,2,1144.67,Oeste,2024-11-02 00:28:17.174625,Efectivo,0.22,1785.6852,Cliente_83,65,Regular,Alta
315,316,1145,Laptop,2,1725.07,Este,2025-05-20 00:28:17.174629,Efectivo,0.02,3381.1372,Cliente_145,18,Regular,Alta
316,317,1085,Mouse,8,959.45,Oeste,2024-07-21 00:28:17.174633,Tarjeta,0.16,6447.504,Cliente_85,25,Regular,Alta
317,318,1078,USB,1,1989.18,Sur,2024-12-09 00:28:17.174636,Efectivo,0.27,1452.1014,Cliente_78,51,Regular,Alta
318,319,1110,Teclado,7,1361.55,Centro,2025-05-30 00:28:17.174640,Tarjeta,0.17,7910.6055,Cliente_110,41,Regular,Alta
319,320,1001,USB,5,157.41,Norte,2024-12-04 00:28:17.174644,Transferencia,0.18,645.381,Cliente_1,56,Premium,Media
320,321,1051,Teléfono,8,1985.74,Oeste,2024-09-24 00:28:17.174648,Efectivo,0.27,11596.7216,Cliente_51,31,Regular,Alta
321,322,1173,USB,1,821.71,Norte,2025-05-19 00:28:17.174652,Tarjeta,0.21,649.1509000000001,Cliente_173,30,Premium,Media
322,323,1004,Monitor,7,581.93,Oeste,2024-11-13 00:28:17.174656,Transferencia,0.21,3218.0729,Cliente_4,32,Regular,Alta
323,324,1190,USB,5,1120.18,Oeste,2024-07-07 00:28:17.174660,Tarjeta,0.18,4592.738000000001,Cliente_190,45,Regular,Alta
324,325,1193,Monitor,4,615.57,Centro,2024-09-20 00:28:17.174664,Transferencia,0.19,1994.4468000000004,Cliente_193,50,Premium,Alta
325,326,1113,Mouse,7,182.05,Este,2025-06-06 00:28:17.174668,Efectivo,0.24,968.506,Cliente_113,34,Regular,Media
326,327,1032,Laptop,2,12.84,Sur,2024-12-18 00:28:17.174671,Tarjeta,0.29,18.2328,Cliente_32,44,Regular,Baja
327,328,1034,Impresora,1,904.67,Sur,2024-10-10 00:28:17.174675,Efectivo,0.24,687.5491999999999,Cliente_34,45,Regular,Media
328,329,1092,Monitor,1,1675.36,Sur,2025-02-02 00:28:17.174679,Tarjeta,0.21,1323.5344,Cliente_92,35,Regular,Alta
329,330,1095,Laptop,1,1148.91,Este,2025-02-08 00:28:17.174683,Transferencia,0.04,1102.9536,Cliente_95,43,Regular,Alta
330,331,1072,Teclado,5,1998.42,Norte,2024-08-21 00:28:17.174687,Tarjeta,0.25,7494.075000000001,Cliente_72,59,Regular,Alta
331,332,1039,Teléfono,7,580.82,Sur,2025-04-06 00:28:17.174691,Tarjeta,0.22,3171.2772000000004,Cliente_39,61,Regular,Alta
332,333,1154,Teclado,2,568.11,Norte,2024-09-05 00:28:17.174695,Efectivo,0.23,874.8894,Cliente_154,43,Premium,Media
333,334,1162,Mouse,8,327.9,Este,2025-04-23 00:28:17.174699,Efectivo,0.07,2439.576,Cliente_162,49,Regular,Alta
334,335,1182,USB,4,336.49,Este,2025-02-15 00:28:17.174703,Efectivo,0.27,982.5508,Cliente_182,23,Regular,Media
335,336,1118,USB,3,577.52,Centro,2024-07-18 00:28:17.174707,Transferencia,0.03,1680.5831999999998,Cliente_118,22,Regular,Alta
336,337,1003,Tablet,8,1587.75,Sur,2024-08-30 00:28:17.174711,Efectivo,0.08,11685.84,Cliente_3,46,Regular,Alta
337,338,1123,Tablet,2,1812.46,Centro,2024-10-10 00:28:17.174715,Tarjeta,0.2,2899.936,Cliente_123,24,Regular,Alta
338,339,1050,Tablet,3,1950.42,Sur,2024-11-24 00:28:17.174718,Transferencia,0.2,4681.008000000001,Cliente_50,42,Regular,Alta
339,340,1012,Teclado,3,472.26,Este,2025-05-01 00:28:17.174722,Efectivo,0.09,1289.2698,Cliente_12,28,Premium,Alta
340,341,1193,Monitor,1,1763.78,Este,2024-12-31 00:28:17.174726,Tarjeta,0.21,1393.3862,Cliente_193,50,Premium,Alta
341,342,1054,Teléfono,6,663.23,Oeste,2025-03-16 00:28:17.174730,Tarjeta,0.12,3501.8544,Cliente_54,43,Premium,Alta
342,343,1133,Tablet,2,234.55,Oeste,2025-05-16 00:28:17.174734,Transferencia,0.0,469.1,Cliente_133,52,Regular,Alta
343,344,1057,Mouse,1,1741.35,Este,2024-10-04 00:28:17.174738,Tarjeta,0.05,1654.2824999999998,Cliente_57,45,Premium,Alta
344,345,1145,Mouse,2,1275.85,Este,2025-01-25 00:28:17.174742,Efectivo,0.26,1888.258,Cliente_145,18,Regular,Alta
345,346,1112,Tablet,6,337.81,Norte,2025-02-23 00:28:17.174746,Tarjeta,0.07,1884.9798,Cliente_112,68,Regular,Alta
346,347,1047,USB,4,865.36,Norte,2024-12-28 00:28:17.174750,Efectivo,0.03,3357.5968,Cliente_47,56,Premium,Alta
347,348,1151,Tablet,6,581.64,Centro,2024-08-27 00:28:17.174753,Efectivo,0.2,2791.8720000000003,Cliente_151,26,Regular,Alta
348,349,1085,Teléfono,9,1476.22,Oeste,2024-07-29 00:28:17.174757,Transferencia,0.13,11558.8026,Cliente_85,25,Regular,Alta
349,350,1142,Tablet,8,912.3,Oeste,2025-02-24 00:28:17.174761,Tarjeta,0.24,5546.784,Cliente_142,64,Premium,Alta
350,351,1066,Teléfono,1,1978.67,Este,2025-04-13 00:28:17.174765,Transferencia,0.26,1464.2158,Cliente_66,53,Premium,Alta
351,352,1075,Mouse,8,118.94,Este,2024-11-17 00:28:17.174769,Transferencia,0.25,713.64,Cliente_75,35,Regular,Media
352,353,1179,Tablet,9,716.48,Centro,2024-08-26 00:28:17.174773,Transferencia,0.09,5867.9712,Cliente_179,19,Regular,Alta
353,354,1103,Teclado,6,968.98,Oeste,2025-02-21 00:28:17.174777,Efectivo,0.15,4941.798,Cliente_103,42,Regular,Alta
354,355,1166,Impresora,5,1011.24,Norte,2024-10-23 00:28:17.174781,Efectivo,0.2,4044.96,Cliente_166,40,Regular,Alta
355,356,1192,Teclado,6,638.71,Sur,2025-04-10 00:28:17.174785,Efectivo,0.1,3449.034,Cliente_192,56,Premium,Alta
356,357,1038,Mouse,6,1461.19,Centro,2025-06-18 00:28:17.174789,Efectivo,0.01,8679.4686,Cliente_38,68,Premium,Alta
357,358,1050,Teléfono,9,1750.75,Sur,2025-06-03 00:28:17.174792,Tarjeta,0.15,13393.2375,Cliente_50,42,Regular,Alta
358,359,1098,Teclado,4,1878.05,Norte,2024-12-16 00:28:17.174796,Tarjeta,0.0,7512.2,Cliente_98,58,Regular,Alta
359,360,1082,Teléfono,2,1612.14,Norte,2024-11-11 00:28:17.174800,Efectivo,0.29,2289.2388,Cliente_82,48,Regular,Alta
360,361,1030,Teclado,9,1702.65,Sur,2025-03-13 00:28:17.174804,Efectivo,0.24,11646.126,Cliente_30,42,Regular,Alta
361,362,1079,Teclado,2,1105.59,Centro,2024-07-15 00:28:17.174808,Tarjeta,0.06,2078.5091999999995,Cliente_79,27,Regular,Alta
362,363,1091,Teléfono,9,1653.52,Sur,2025-03-17 00:28:17.174812,Transferencia,0.09,13542.3288,Cliente_91,62,Regular,Alta
363,364,1179,Monitor,2,613.97,Centro,2024-08-10 00:28:17.174816,Transferencia,0.29,871.8374,Cliente_179,19,Regular,Media
364,365,1191,Teclado,8,802.97,Centro,2024-06-26 00:28:17.174820,Efectivo,0.11,5717.1464000000005,Cliente_191,42,Regular,Alta
365,366,1052,Tablet,9,640.66,Este,2025-04-02 00:28:17.174824,Transferencia,0.24,4382.1144,Cliente_52,67,Regular,Alta
366,367,1166,Impresora,9,940.1,Oeste,2024-12-25 00:28:17.174828,Efectivo,0.13,7360.982999999999,Cliente_166,40,Regular,Alta
367,368,1079,Mouse,9,578.3,Oeste,2025-01-23 00:28:17.174831,Efectivo,0.26,3851.478,Cliente_79,27,Regular,Alta
368,369,1030,Monitor,2,1923.61,Norte,2025-04-29 00:28:17.174851,Efectivo,0.21,3039.3038,Cliente_30,42,Regular,Alta
369,370,1106,Teléfono,4,632.56,Este,2024-12-16 00:28:17.174862,Tarjeta,0.01,2504.9376,Cliente_106,41,Regular,Alta
370,371,1051,Monitor,7,205.11,Oeste,2025-06-02 00:28:17.174870,Transferencia,0.09,1306.5507,Cliente_51,31,Regular,Alta
371,372,1081,Laptop,2,1058.37,Centro,2025-04-17 00:28:17.174879,Tarjeta,0.17,1756.8941999999995,Cliente_81,31,Premium,Alta
372,373,1133,Laptop,1,123.63,Centro,2024-12-21 00:28:17.174884,Transferencia,0.28,89.0136,Cliente_133,52,Regular,Baja
373,374,1029,Teclado,3,229.98,Sur,2025-06-14 00:28:17.174888,Tarjeta,0.03,669.2417999999999,Cliente_29,61,Premium,Media
374,375,1132,Teclado,4,446.58,Sur,2025-04-19 00:28:17.174891,Tarjeta,0.18,1464.7824,Cliente_132,54,Premium,Alta
375,376,1138,Tablet,8,934.06,Centro,2024-10-03 00:28:17.174896,Efectivo,0.09,6799.9568,Cliente_138,52,Regular,Alta
376,377,1184,Impresora,6,872.17,Centro,2024-11-11 00:28:17.174900,Efectivo,0.27,3820.1046,Cliente_184,45,Premium,Alta
377,378,1145,Mouse,2,1601.39,Sur,2025-02-21 00:28:17.174903,Tarjeta,0.23,2466.1406,Cliente_145,18,Regular,Alta
378,379,1074,Monitor,9,1481.55,Oeste,2025-05-17 00:28:17.174907,Transferencia,0.11,11867.215499999998,Cliente_74,46,Regular,Alta
379,380,1017,Laptop,2,858.37,Norte,2025-02-21 00:28:17.174911,Transferencia,0.05,1630.903,Cliente_17,20,Regular,Alta
380,381,1084,Teclado,5,674.07,Sur,2024-08-10 00:28:17.174915,Efectivo,0.0,3370.3500000000004,Cliente_84,32,Regular,Alta
381,382,1069,USB,4,639.77,Oeste,2025-01-19 00:28:17.174919,Efectivo,0.19,2072.8548,Cliente_69,21,Regular,Alta
382,383,1034,USB,7,1550.25,Oeste,2024-08-27 00:28:17.174923,Transferencia,0.12,9549.54,Cliente_34,45,Regular,Alta
383,384,1006,Mouse,8,113.62,Oeste,2024-08-07 00:28:17.174927,Transferencia,0.09,827.1536000000001,Cliente_6,25,Premium,Media
384,385,1053,Monitor,5,35.52,Este,2025-04-18 00:28:17.174931,Transferencia,0.3,124.32,Cliente_53,26,Regular,Baja
385,386,1194,Teclado,5,1593.13,Este,2025-02-11 00:28:17.174935,Efectivo,0.14,6850.459000000001,Cliente_194,18,Premium,Alta
386,387,1126,Teclado,2,959.52,Oeste,2024-06-27 00:28:17.174939,Transferencia,0.22,1496.8512,Cliente_126,29,Regular,Alta
