id_venta,cliente_id,producto,cantidad,precio_unitario,region,fecha,metodo_pago,descuento,total
262,1041,Mouse,5,154.75,Centro,2024-09-23 00:28:17.174407,Transferencia,0.17,642.2125
263,1192,Teléfono,7,1582.36,Sur,2024-08-05 00:28:17.174411,Tarjeta,0.05,10522.693999999998
264,1155,Mouse,4,443.38,Este,2024-06-30 00:28:17.174415,Tarjeta,0.13,1542.9624
265,1191,Monitor,4,1357.31,Sur,2024-12-16 00:28:17.174419,Efectivo,0.1,4886.316
266,1145,Monitor,9,1608.39,Este,2025-02-06 00:28:17.174423,Tarjeta,0.29,10277.6121
267,1161,Teléfono,6,1128.14,Norte,2024-08-26 00:28:17.174427,Tarjeta,0.07,6295.0212
268,1157,USB,4,1484.36,Sur,2024-08-17 00:28:17.174431,Transferencia,0.14,5106.198399999999
269,1141,Tablet,2,1327.1,Sur,2024-07-28 00:28:17.174435,Tarjeta,0.28,1911.024
270,1046,Tablet,6,717.5,Oeste,2024-07-06 00:28:17.174439,Transferencia,0.24,3271.8
271,1035,Monitor,2,1619.63,Sur,2024-09-15 00:28:17.174444,Tarjeta,0.29,2299.8746
272,1134,Monitor,5,596.46,Centro,2025-01-09 00:28:17.174447,Transferencia,0.18,2445.4860000000003
273,1082,Impresora,6,1146.71,Este,2024-09-19 00:28:17.174451,Transferencia,0.1,6192.234
274,1115,Laptop,4,1493.34,Norte,2025-05-29 00:28:17.174455,Tarjeta,0.25,4480.0199999999995
275,1197,Impresora,3,764.12,Centro,2025-04-12 00:28:17.174459,Transferencia,0.09,2086.0476000000003
276,1047,Impresora,7,612.51,Centro,2025-03-01 00:28:17.174463,Transferencia,0.05,4073.1914999999995
277,1153,USB,2,924.1,Centro,2025-05-04 00:28:17.174467,Tarjeta,0.21,1460.0780000000002
278,1194,Tablet,6,1637.75,Centro,2025-01-04 00:28:17.174471,Transferencia,0.19,7959.465
279,1010,USB,4,1860.54,Norte,2024-09-29 00:28:17.174475,Transferencia,0.26,5507.1984
280,1056,USB,6,1094.72,Oeste,2025-06-21 00:28:17.174479,Transferencia,0.29,4663.5072
281,1030,Teléfono,4,1326.32,Sur,2024-11-26 00:28:17.174483,Transferencia,0.26,3925.9071999999996
282,1109,Tablet,4,1807.51,Centro,2024-07-21 00:28:17.174487,Transferencia,0.02,7085.4392
283,1005,Laptop,4,206.11,Sur,2024-08-27 00:28:17.174491,Efectivo,0.2,659.5520000000001
284,1119,Mouse,9,471.84,Sur,2024-07-17 00:28:17.174495,Transferencia,0.24,3227.3855999999996
285,1033,Monitor,7,1420.71,Centro,2025-03-01 00:28:17.174499,Transferencia,0.29,7060.9287
286,1118,Monitor,3,1649.25,Oeste,2025-01-08 00:28:17.174503,Transferencia,0.11,4403.4975
287,1065,Laptop,3,1715.49,Sur,2024-10-02 00:28:17.174507,Transferencia,0.05,4889.1465
288,1146,USB,6,836.06,Este,2024-11-09 00:28:17.174511,Tarjeta,0.26,3712.1063999999997
289,1177,Impresora,6,187.79,Sur,2025-01-24 00:28:17.174515,Efectivo,0.1,1014.066
290,1011,Teléfono,4,881.19,Centro,2024-09-29 00:28:17.174519,Tarjeta,0.18,2890.3032000000003
291,1085,USB,9,469.16,Norte,2025-02-28 00:28:17.174523,Efectivo,0.12,3715.7472000000002
292,1026,Monitor,4,589.48,Sur,2025-03-28 00:28:17.174527,Transferencia,0.12,2074.9696
293,1063,Teclado,9,1546.81,Oeste,2024-08-10 00:28:17.174531,Transferencia,0.22,10858.6062
294,1086,Impresora,4,160.3,Este,2024-10-25 00:28:17.174535,Efectivo,0.11,570.668
295,1059,Monitor,2,1656.89,Este,2024-06-29 00:28:17.174539,Efectivo,0.21,2617.8862000000004
296,1027,Teclado,2,861.06,Norte,2024-07-30 00:28:17.174543,Tarjeta,0.0,1722.12
297,1177,USB,5,1196.17,Norte,2024-07-26 00:28:17.174547,Efectivo,0.1,5382.765
298,1161,Laptop,4,188.41,Sur,2025-05-15 00:28:17.174551,Transferencia,0.1,678.276
299,1098,Laptop,7,681.34,Centro,2024-12-24 00:28:17.174555,Tarjeta,0.22,3720.1164000000003
300,1105,Impresora,5,188.5,Oeste,2024-11-27 00:28:17.174559,Efectivo,0.09,857.6750000000001
301,1099,Monitor,6,1923.47,Este,2024-09-24 00:28:17.174563,Efectivo,0.19,9348.0642
302,1129,Tablet,4,1616.45,Norte,2025-02-25 00:28:17.174573,Tarjeta,0.21,5107.982
303,1149,Teclado,2,924.67,Oeste,2025-05-31 00:28:17.174577,Efectivo,0.2,1479.472
304,1055,Teléfono,9,454.97,Centro,2024-10-09 00:28:17.174581,Transferencia,0.18,3357.6786000000006
305,1006,Monitor,7,1867.58,Este,2025-03-24 00:28:17.174585,Tarjeta,0.12,11504.2928
306,1197,Teléfono,4,695.75,Este,2025-01-14 00:28:17.174589,Efectivo,0.11,2476.87
307,1095,Monitor,3,330.36,Centro,2025-01-26 00:28:17.174593,Transferencia,0.17,822.5964
308,1133,Tablet,3,1130.7,Este,2025-02-27 00:28:17.174597,Efectivo,0.02,3324.2580000000003
309,1102,Tablet,9,1888.11,Centro,2025-05-02 00:28:17.174601,Tarjeta,0.26,12574.812599999997
310,1003,Impresora,5,17.62,Este,2024-08-26 00:28:17.174605,Efectivo,0.25,66.075
311,1181,Impresora,3,483.87,Sur,2025-05-10 00:28:17.174609,Efectivo,0.1,1306.449
312,1023,Tablet,5,1877.51,Centro,2024-10-02 00:28:17.174613,Efectivo,0.17,7791.666499999999
313,1053,Mouse,2,350.46,Oeste,2024-10-05 00:28:17.174617,Transferencia,0.28,504.66239999999993
314,1165,Tablet,4,235.35,Sur,2024-08-21 00:28:17.174621,Transferencia,0.08,866.088
315,1083,Laptop,2,1144.67,Oeste,2024-11-02 00:28:17.174625,Efectivo,0.22,1785.6852000000001
316,1145,Laptop,2,1725.07,Este,2025-05-20 00:28:17.174629,Efectivo,0.02,3381.1371999999997
317,1085,Mouse,8,959.45,Oeste,2024-07-21 00:28:17.174633,Tarjeta,0.16,6447.504
318,1078,USB,1,1989.18,Sur,2024-12-09 00:28:17.174636,Efectivo,0.27,1452.1014
319,1110,Teclado,7,1361.55,Centro,2025-05-30 00:28:17.174640,Tarjeta,0.17,7910.6055
320,1001,USB,5,157.41,Norte,2024-12-04 00:28:17.174644,Transferencia,0.18,645.381
321,1051,Teléfono,8,1985.74,Oeste,2024-09-24 00:28:17.174648,Efectivo,0.27,11596.721599999999
322,1173,USB,1,821.71,Norte,2025-05-19 00:28:17.174652,Tarjeta,0.21,649.1509000000001
323,1004,Monitor,7,581.93,Oeste,2024-11-13 00:28:17.174656,Transferencia,0.21,3218.0729
324,1190,USB,5,1120.18,Oeste,2024-07-07 00:28:17.174660,Tarjeta,0.18,4592.738000000001
325,1193,Monitor,4,615.57,Centro,2024-09-20 00:28:17.174664,Transferencia,0.19,1994.4468000000004
326,1113,Mouse,7,182.05,Este,2025-06-06 00:28:17.174668,Efectivo,0.24,968.5060000000001
327,1032,Laptop,2,12.84,Sur,2024-12-18 00:28:17.174671,Tarjeta,0.29,18.232799999999997
328,1034,Impresora,1,904.67,Sur,2024-10-10 00:28:17.174675,Efectivo,0.24,687.5491999999999
329,1092,Monitor,1,1675.36,Sur,2025-02-02 00:28:17.174679,Tarjeta,0.21,1323.5344
330,1095,Laptop,1,1148.91,Este,2025-02-08 00:28:17.174683,Transferencia,0.04,1102.9536
331,1072,Teclado,5,1998.42,Norte,2024-08-21 00:28:17.174687,Tarjeta,0.25,7494.075000000001
332,1039,Teléfono,7,580.82,Sur,2025-04-06 00:28:17.174691,Tarjeta,0.22,3171.2772000000004
333,1154,Teclado,2,568.11,Norte,2024-09-05 00:28:17.174695,Efectivo,0.23,874.8894
334,1162,Mouse,8,327.9,Este,2025-04-23 00:28:17.174699,Efectivo,0.07,2439.5759999999996
335,1182,USB,4,336.49,Este,2025-02-15 00:28:17.174703,Efectivo,0.27,982.5508
336,1118,USB,3,577.52,Centro,2024-07-18 00:28:17.174707,Transferencia,0.03,1680.5831999999998
337,1003,Tablet,8,1587.75,Sur,2024-08-30 00:28:17.174711,Efectivo,0.08,11685.84
338,1123,Tablet,2,1812.46,Centro,2024-10-10 00:28:17.174715,Tarjeta,0.2,2899.936
339,1050,Tablet,3,1950.42,Sur,2024-11-24 00:28:17.174718,Transferencia,0.2,4681.008000000001
340,1012,Teclado,3,472.26,Este,2025-05-01 00:28:17.174722,Efectivo,0.09,1289.2698
341,1193,Monitor,1,1763.78,Este,2024-12-31 00:28:17.174726,Tarjeta,0.21,1393.3862000000001
342,1054,Teléfono,6,663.23,Oeste,2025-03-16 00:28:17.174730,Tarjeta,0.12,3501.8544
343,1133,Tablet,2,234.55,Oeste,2025-05-16 00:28:17.174734,Transferencia,0.0,469.1
344,1057,Mouse,1,1741.35,Este,2024-10-04 00:28:17.174738,Tarjeta,0.05,1654.2824999999998
345,1145,Mouse,2,1275.85,Este,2025-01-25 00:28:17.174742,Efectivo,0.26,1888.2579999999998
346,1112,Tablet,6,337.81,Norte,2025-02-23 00:28:17.174746,Tarjeta,0.07,1884.9798
347,1047,USB,4,865.36,Norte,2024-12-28 00:28:17.174750,Efectivo,0.03,3357.5968
348,1151,Tablet,6,581.64,Centro,2024-08-27 00:28:17.174753,Efectivo,0.2,2791.8720000000003
349,1085,Teléfono,9,1476.22,Oeste,2024-07-29 00:28:17.174757,Transferencia,0.13,11558.802599999999
350,1142,Tablet,8,912.3,Oeste,2025-02-24 00:28:17.174761,Tarjeta,0.24,5546.784
351,1066,Teléfono,1,1978.67,Este,2025-04-13 00:28:17.174765,Transferencia,0.26,1464.2158
352,1075,Mouse,8,118.94,Este,2024-11-17 00:28:17.174769,Transferencia,0.25,713.64
353,1179,Tablet,9,716.48,Centro,2024-08-26 00:28:17.174773,Transferencia,0.09,5867.9712
354,1103,Teclado,6,968.98,Oeste,2025-02-21 00:28:17.174777,Efectivo,0.15,4941.798
355,1166,Impresora,5,1011.24,Norte,2024-10-23 00:28:17.174781,Efectivo,0.2,4044.96
356,1192,Teclado,6,638.71,Sur,2025-04-10 00:28:17.174785,Efectivo,0.1,3449.034
357,1038,Mouse,6,1461.19,Centro,2025-06-18 00:28:17.174789,Efectivo,0.01,8679.4686
358,1050,Teléfono,9,1750.75,Sur,2025-06-03 00:28:17.174792,Tarjeta,0.15,13393.2375
359,1098,Teclado,4,1878.05,Norte,2024-12-16 00:28:17.174796,Tarjeta,0.0,7512.2
360,1082,Teléfono,2,1612.14,Norte,2024-11-11 00:28:17.174800,Efectivo,0.29,2289.2388
361,1030,Teclado,9,1702.65,Sur,2025-03-13 00:28:17.174804,Efectivo,0.24,11646.126
362,1079,Teclado,2,1105.59,Centro,2024-07-15 00:28:17.174808,Tarjeta,0.06,2078.5091999999995
363,1091,Teléfono,9,1653.52,Sur,2025-03-17 00:28:17.174812,Transferencia,0.09,13542.328800000001
364,1179,Monitor,2,613.97,Centro,2024-08-10 00:28:17.174816,Transferencia,0.29,871.8374
365,1191,Teclado,8,802.97,Centro,2024-06-26 00:28:17.174820,Efectivo,0.11,5717.1464000000005
366,1052,Tablet,9,640.66,Este,2025-04-02 00:28:17.174824,Transferencia,0.24,4382.1143999999995
367,1166,Impresora,9,940.1,Oeste,2024-12-25 00:28:17.174828,Efectivo,0.13,7360.982999999999
368,1079,Mouse,9,578.3,Oeste,2025-01-23 00:28:17.174831,Efectivo,0.26,3851.4779999999996
369,1030,Monitor,2,1923.61,Norte,2025-04-29 00:28:17.174851,Efectivo,0.21,3039.3038
370,1106,Teléfono,4,632.56,Este,2024-12-16 00:28:17.174862,Tarjeta,0.01,2504.9375999999997
371,1051,Monitor,7,205.11,Oeste,2025-06-02 00:28:17.174870,Transferencia,0.09,1306.5507
372,1081,Laptop,2,1058.37,Centro,2025-04-17 00:28:17.174879,Tarjeta,0.17,1756.8941999999997
373,1133,Laptop,1,123.63,Centro,2024-12-21 00:28:17.174884,Transferencia,0.28,89.0136
374,1029,Teclado,3,229.98,Sur,2025-06-14 00:28:17.174888,Tarjeta,0.03,669.2417999999999
375,1132,Teclado,4,446.58,Sur,2025-04-19 00:28:17.174891,Tarjeta,0.18,1464.7824
376,1138,Tablet,8,934.06,Centro,2024-10-03 00:28:17.174896,Efectivo,0.09,6799.9568
377,1184,Impresora,6,872.17,Centro,2024-11-11 00:28:17.174900,Efectivo,0.27,3820.1045999999997
378,1145,Mouse,2,1601.39,Sur,2025-02-21 00:28:17.174903,Tarjeta,0.23,2466.1406
379,1074,Monitor,9,1481.55,Oeste,2025-05-17 00:28:17.174907,Transferencia,0.11,11867.215499999998
380,1017,Laptop,2,858.37,Norte,2025-02-21 00:28:17.174911,Transferencia,0.05,1630.903
381,1084,Teclado,5,674.07,Sur,2024-08-10 00:28:17.174915,Efectivo,0.0,3370.3500000000004
382,1069,USB,4,639.77,Oeste,2025-01-19 00:28:17.174919,Efectivo,0.19,2072.8548
383,1034,USB,7,1550.25,Oeste,2024-08-27 00:28:17.174923,Transferencia,0.12,9549.54
384,1006,Mouse,8,113.62,Oeste,2024-08-07 00:28:17.174927,Transferencia,0.09,827.1536000000001
385,1053,Monitor,5,35.52,Este,2025-04-18 00:28:17.174931,Transferencia,0.3,124.32000000000001
386,1194,Teclado,5,1593.13,Este,2025-02-11 00:28:17.174935,Efectivo,0.14,6850.459000000001
387,1126,Teclado,2,959.52,Oeste,2024-06-27 00:28:17.174939,Transferencia,0.22,1496.8512
388,1043,Laptop,8,270.45,Centro,2025-02-04 00:28:17.174943,Efectivo,0.05,2055.4199999999996
389,1115,Laptop,2,478.78,Este,2025-04-03 00:28:17.174947,Tarjeta,0.0,957.56
390,1111,Teclado,6,1865.68,Sur,2025-04-27 00:28:17.174951,Tarjeta,0.13,9738.8496
391,1151,Teléfono,8,1720.41,Este,2025-01-26 00:28:17.174955,Tarjeta,0.2,11010.624000000002
392,1183,Teclado,6,1422.47,Centro,2025-02-13 00:28:17.174959,Transferencia,0.15,7254.597
393,1080,Mouse,4,969.63,Norte,2025-04-16 00:28:17.174963,Efectivo,0.27,2831.3196
394,1095,Teclado,4,1045.44,Este,2024-07-14 00:28:17.174966,Transferencia,0.13,3638.1312000000003
395,1118,Tablet,6,1950.74,Oeste,2024-10-17 00:28:17.174970,Efectivo,0.09,10651.040400000002
396,1144,Impresora,4,1931.88,Oeste,2024-08-08 00:28:17.174974,Transferencia,0.27,5641.0896
397,1008,Tablet,8,438.39,Oeste,2024-12-29 00:28:17.174978,Tarjeta,0.12,3086.2655999999997
398,1132,Tablet,9,1624.1,Norte,2025-04-13 00:28:17.174982,Efectivo,0.08,13447.548
399,1104,Teléfono,1,402.51,Centro,2025-06-07 00:28:17.174986,Transferencia,0.03,390.43469999999996
400,1132,Teléfono,4,434.94,Sur,2024-07-30 00:28:17.174990,Efectivo,0.24,1322.2176
401,1184,USB,4,1355.43,Centro,2025-01-15 00:28:17.174994,Efectivo,0.25,4066.29
402,1025,Teclado,2,815.95,Norte,2025-04-15 00:28:17.174998,Transferencia,0.01,1615.5810000000001
403,1195,Tablet,6,1863.77,Oeste,2025-03-03 00:28:17.175002,Transferencia,0.11,9952.531799999999
404,1096,Teléfono,3,187.13,Centro,2024-11-04 00:28:17.175006,Efectivo,0.22,437.8842
405,1195,Laptop,7,1027.94,Sur,2025-06-03 00:28:17.175010,Efectivo,0.28,5180.817599999999
406,1155,Teclado,5,1837.86,Oeste,2025-02-09 00:28:17.175013,Tarjeta,0.11,8178.477
407,1093,Mouse,4,1809.19,Sur,2024-10-04 00:28:17.175017,Efectivo,0.26,5355.2024
408,1160,Impresora,5,321.49,Este,2025-03-05 00:28:17.175021,Tarjeta,0.12,1414.556
409,1178,Monitor,8,739.61,Sur,2024-10-21 00:28:17.175025,Tarjeta,0.05,5621.036
410,1061,Teclado,3,1242.05,Oeste,2024-09-14 00:28:17.175029,Tarjeta,0.0,3726.1499999999996
411,1122,Monitor,7,327.2,Este,2025-06-16 00:28:17.175033,Efectivo,0.1,2061.36
412,1051,Tablet,6,1936.36,Oeste,2024-09-13 00:28:17.175037,Tarjeta,0.11,10340.1624
413,1147,Impresora,1,1830.35,Oeste,2024-11-29 00:28:17.175041,Efectivo,0.28,1317.8519999999999
414,1021,Monitor,7,342.23,Este,2024-12-12 00:28:17.175045,Efectivo,0.06,2251.8734
415,1005,Tablet,7,251.1,Sur,2025-05-08 00:28:17.175049,Transferencia,0.11,1564.353
416,1092,Laptop,1,179.96,Norte,2024-07-17 00:28:17.175053,Efectivo,0.01,178.1604
417,1170,Monitor,9,1819.79,Norte,2024-10-25 00:28:17.175057,Efectivo,0.23,12611.1447
418,1061,Impresora,6,395.31,Norte,2025-06-14 00:28:17.175060,Tarjeta,0.27,1731.4578000000001
419,1022,USB,2,838.41,Norte,2024-09-08 00:28:17.175064,Efectivo,0.07,1559.4425999999999
420,1149,Teclado,5,903.21,Centro,2025-02-13 00:28:17.175068,Efectivo,0.13,3928.9635000000003
421,1070,Tablet,4,1202.03,Norte,2024-09-27 00:28:17.175072,Transferencia,0.04,4615.7952
422,1001,Teclado,7,152.75,Este,2024-08-26 00:28:17.175076,Transferencia,0.14,919.555
423,1133,Impresora,8,461.25,Norte,2025-04-24 00:28:17.175080,Tarjeta,0.04,3542.4
424,1012,Teléfono,1,1863.67,Oeste,2025-01-11 00:28:17.175084,Tarjeta,0.16,1565.4828
425,1090,Tablet,5,1817.74,Norte,2025-06-11 00:28:17.175088,Transferencia,0.22,7089.186000000001
426,1046,Monitor,3,1564.77,Sur,2024-09-25 00:28:17.175092,Transferencia,0.17,3896.2772999999993
427,1034,Tablet,1,48.61,Este,2024-11-28 00:28:17.175096,Efectivo,0.07,45.2073
428,1177,Teclado,3,660.74,Este,2024-10-21 00:28:17.175100,Tarjeta,0.11,1764.1758
429,1078,Laptop,6,1259.64,Centro,2025-02-11 00:28:17.175104,Tarjeta,0.19,6121.8504
430,1045,Tablet,7,557.63,Oeste,2024-10-23 00:28:17.175108,Efectivo,0.18,3200.7962
431,1155,Monitor,8,1820.08,Este,2024-09-03 00:28:17.175111,Efectivo,0.04,13978.214399999999
432,1073,Teléfono,4,1271.44,Sur,2025-05-17 00:28:17.175116,Tarjeta,0.25,3814.32
433,1026,USB,3,153.09,Norte,2024-06-30 00:28:17.175120,Transferencia,0.14,394.9722
434,1047,Mouse,5,1818.92,Este,2025-04-29 00:28:17.175124,Transferencia,0.05,8639.87
435,1121,Laptop,9,1915.96,Sur,2024-08-09 00:28:17.175128,Efectivo,0.04,16553.894399999997
436,1056,USB,6,164.65,Norte,2025-05-07 00:28:17.175132,Tarjeta,0.29,701.409
437,1094,Teléfono,9,1069.4,Centro,2025-03-11 00:28:17.175136,Efectivo,0.08,8854.632000000001
438,1107,Tablet,6,613.69,Este,2025-04-26 00:28:17.175140,Transferencia,0.27,2687.9622000000004
439,1063,Teclado,2,791.75,Este,2025-04-08 00:28:17.175143,Transferencia,0.12,1393.48
440,1048,Impresora,5,367.51,Sur,2024-11-18 00:28:17.175147,Efectivo,0.12,1617.0439999999999
441,1061,Teclado,9,1160.36,Oeste,2025-04-30 00:28:17.175151,Transferencia,0.21,8250.1596
442,1081,USB,8,1916.38,Centro,2025-04-30 00:28:17.175155,Tarjeta,0.0,15331.04
443,1026,Monitor,7,1011.11,Oeste,2025-02-15 00:28:17.175159,Efectivo,0.1,6369.993
444,1036,Teclado,1,175.0,Este,2025-03-31 00:28:17.175163,Efectivo,0.09,159.25
445,1001,Laptop,4,1243.8,Oeste,2024-11-22 00:28:17.175167,Efectivo,0.26,3681.6479999999997
446,1008,Teclado,7,687.04,Norte,2025-03-01 00:28:17.175171,Transferencia,0.16,4039.7951999999996
447,1113,Monitor,7,1713.29,Centro,2024-08-14 00:28:17.175175,Tarjeta,0.11,10673.796699999999
448,1099,Mouse,6,875.01,Oeste,2024-09-04 00:28:17.175179,Efectivo,0.08,4830.0552
449,1180,Tablet,8,393.75,Norte,2025-05-06 00:28:17.175183,Efectivo,0.18,2583.0
450,1047,Impresora,6,390.3,Sur,2025-04-18 00:28:17.175187,Transferencia,0.05,2224.71
451,1127,USB,3,1539.84,Oeste,2024-09-22 00:28:17.175191,Tarjeta,0.07,4296.1536
452,1056,Tablet,4,538.52,Centro,2025-02-15 00:28:17.175195,Efectivo,0.09,1960.2128
453,1014,Teclado,3,1536.79,Norte,2025-05-26 00:28:17.175198,Transferencia,0.18,3780.5034
454,1028,Teléfono,1,419.72,Oeste,2024-07-16 00:28:17.175202,Efectivo,0.11,373.55080000000004
455,1078,Tablet,5,650.16,Sur,2025-05-22 00:28:17.175206,Transferencia,0.15,2763.18
456,1130,Mouse,1,936.32,Oeste,2025-02-25 00:28:17.175210,Tarjeta,0.2,749.056
457,1109,Teclado,1,1886.96,Norte,2024-12-26 00:28:17.175214,Transferencia,0.29,1339.7416
458,1154,Impresora,2,1864.15,Oeste,2025-01-24 00:28:17.175218,Efectivo,0.23,2870.791
459,1014,Monitor,4,421.68,Centro,2025-02-11 00:28:17.175222,Efectivo,0.12,1484.3136
460,1187,Mouse,6,722.86,Este,2024-08-01 00:28:17.175226,Transferencia,0.22,3382.9848
461,1056,Teclado,8,307.3,Norte,2024-12-21 00:28:17.175230,Tarjeta,0.28,1770.048
462,1115,Mouse,3,1024.87,Norte,2025-02-10 00:28:17.175235,Tarjeta,0.15,2613.4184999999998
463,1007,Tablet,1,926.56,Norte,2024-12-29 00:28:17.175239,Efectivo,0.12,815.3728
464,1003,Impresora,3,1802.51,Norte,2025-06-02 00:28:17.175243,Efectivo,0.02,5299.3794
465,1111,Monitor,3,1860.71,Oeste,2024-10-26 00:28:17.175246,Transferencia,0.27,4074.9549
466,1151,Teclado,5,773.3,Centro,2025-04-08 00:28:17.175250,Transferencia,0.07,3595.845
467,1107,Laptop,4,988.56,Sur,2024-12-02 00:28:17.175254,Transferencia,0.02,3875.1551999999997
468,1018,USB,4,1793.51,Centro,2025-06-20 00:28:17.175258,Tarjeta,0.16,6026.1936
469,1038,Monitor,9,1615.35,Norte,2024-07-31 00:28:17.175262,Tarjeta,0.25,10903.6125
470,1115,Laptop,7,17.28,Oeste,2025-01-10 00:28:17.175266,Efectivo,0.12,106.4448
471,1015,Mouse,4,646.92,Oeste,2025-02-16 00:28:17.175270,Efectivo,0.23,1992.5136
472,1192,Teléfono,3,849.33,Norte,2025-05-10 00:28:17.175274,Efectivo,0.25,1910.9925000000003
473,1119,Monitor,6,467.14,Oeste,2024-11-18 00:28:17.175278,Transferencia,0.14,2410.4424
474,1028,Mouse,3,407.15,Norte,2024-11-01 00:28:17.175281,Tarjeta,0.18,1001.5889999999999
475,1039,Laptop,6,85.19,Centro,2025-02-08 00:28:17.175285,Efectivo,0.16,429.3576
476,1185,Tablet,9,1290.31,Este,2025-01-07 00:28:17.175289,Efectivo,0.28,8361.208799999999
477,1017,Tablet,6,532.4,Oeste,2024-10-30 00:28:17.175293,Efectivo,0.22,2491.6319999999996
478,1086,Teléfono,4,114.17,Norte,2025-03-23 00:28:17.175297,Efectivo,0.28,328.8096
479,1126,USB,5,469.65,Norte,2025-06-19 00:28:17.175301,Efectivo,0.07,2183.8725
480,1044,Monitor,6,1605.81,Oeste,2025-01-19 00:28:17.175305,Efectivo,0.09,8767.722600000001
481,1025,Monitor,3,1704.46,Sur,2024-10-22 00:28:17.175308,Tarjeta,0.02,5011.1124
482,1145,Monitor,8,971.3,Norte,2024-06-29 00:28:17.175312,Efectivo,0.15,6604.839999999999
483,1013,USB,4,837.98,Oeste,2025-04-04 00:28:17.175318,Tarjeta,0.26,2480.4208
484,1025,Mouse,8,1955.93,Norte,2024-10-20 00:28:17.175323,Transferencia,0.1,14082.696
485,1068,Impresora,3,409.12,Sur,2024-07-16 00:28:17.175327,Tarjeta,0.04,1178.2656000000002
486,1138,Impresora,7,438.56,Este,2025-02-07 00:28:17.175331,Transferencia,0.02,3008.5216
487,1067,Teléfono,9,590.82,Sur,2025-04-22 00:28:17.175335,Tarjeta,0.13,4626.1206
488,1109,Monitor,4,353.79,Centro,2024-08-21 00:28:17.175339,Tarjeta,0.05,1344.402
489,1146,Mouse,8,764.94,Oeste,2025-02-28 00:28:17.175343,Efectivo,0.1,5507.568
490,1111,Tablet,3,1822.56,Sur,2025-03-03 00:28:17.175347,Tarjeta,0.25,4100.76
491,1111,Laptop,7,1234.54,Este,2025-05-24 00:28:17.175351,Tarjeta,0.12,7604.766399999999
492,1034,Mouse,3,829.77,Norte,2025-06-17 00:28:17.175355,Efectivo,0.18,2041.2342
493,1111,USB,7,1869.48,Oeste,2025-06-21 00:28:17.175359,Transferencia,0.15,11123.406
494,1008,Impresora,6,106.44,Sur,2024-08-21 00:28:17.175362,Efectivo,0.22,498.1392
495,1168,Impresora,2,428.45,Este,2024-10-24 00:28:17.175366,Efectivo,0.05,814.055
496,1113,Tablet,3,1136.12,Sur,2025-04-29 00:28:17.175370,Efectivo,0.28,2454.0191999999997
497,1083,Tablet,6,1234.95,Centro,2025-04-12 00:28:17.175374,Transferencia,0.19,6001.857000000001
498,1042,USB,4,88.72,Oeste,2025-06-14 00:28:17.175388,Tarjeta,0.08,326.4896
499,1169,Laptop,6,812.05,Norte,2025-04-24 00:28:17.175392,Tarjeta,0.04,4677.407999999999
500,1101,Tablet,1,1301.82,Este,2025-05-05 00:28:17.175395,Efectivo,0.04,1249.7471999999998
501,1006,Teléfono,1,1399.16,Sur,2025-02-22 00:28:17.175399,Efectivo,0.23,1077.3532
502,1180,Laptop,3,1279.9,Oeste,2024-12-31 00:28:17.175403,Tarjeta,0.18,3148.5540000000005
503,1026,Tablet,8,647.92,Sur,2025-06-23 00:28:17.175407,Tarjeta,0.11,4613.1903999999995
504,1064,Teclado,8,196.11,Oeste,2025-05-17 00:28:17.175411,Tarjeta,0.1,1411.9920000000002
505,1187,Mouse,4,859.95,Centro,2024-12-16 00:28:17.175415,Transferencia,0.26,2545.452
506,1184,Tablet,6,266.22,Sur,2025-04-06 00:28:17.175419,Transferencia,0.26,1182.0168
507,1059,Teléfono,8,1895.77,Centro,2024-07-14 00:28:17.175422,Efectivo,0.17,12587.9128
508,1109,Monitor,7,955.59,Este,2024-07-21 00:28:17.175426,Transferencia,0.16,5618.8692
509,1198,Tablet,7,641.35,Centro,2024-12-16 00:28:17.175431,Efectivo,0.24,3411.982
510,1121,Impresora,4,1534.95,Oeste,2024-12-22 00:28:17.175435,Tarjeta,0.22,4789.044
511,1033,Impresora,9,1000.92,Este,2025-04-18 00:28:17.175439,Tarjeta,0.12,7927.286399999999
512,1181,Impresora,6,626.97,Sur,2025-06-07 00:28:17.175443,Efectivo,0.02,3686.5836
513,1150,Monitor,3,1625.82,Sur,2024-08-12 00:28:17.175447,Tarjeta,0.23,3755.6442
514,1021,Impresora,5,1735.63,Oeste,2024-09-01 00:28:17.175451,Efectivo,0.05,8244.2425
515,1198,Teclado,5,1349.29,Norte,2024-11-27 00:28:17.175455,Efectivo,0.0,6746.45
516,1070,Tablet,5,103.46,Norte,2024-07-14 00:28:17.175459,Efectivo,0.25,387.97499999999997
517,1112,USB,8,1136.98,Sur,2025-05-14 00:28:17.175463,Transferencia,0.17,7549.5472
518,1004,Impresora,9,1528.96,Oeste,2025-03-01 00:28:17.175467,Efectivo,0.27,10045.2672
519,1094,Laptop,9,281.64,Norte,2025-03-16 00:28:17.175471,Efectivo,0.15,2154.546
520,1075,USB,6,465.05,Centro,2024-07-14 00:28:17.175474,Efectivo,0.28,2009.016
521,1190,Monitor,6,1766.17,Sur,2024-07-10 00:28:17.175478,Transferencia,0.11,9431.347800000001
