visitante_id,nombre,edad,pais_origen,destino_id,fecha_visita,duracion_dias
3063,Turista_1333,25,Brasil,13,2024-10-11,20
3064,Turista_1935,26,España,7,2023-06-23,6
3065,Turista_936,75,Alemania,19,2024-02-16,16
3066,Turista_567,75,Brasil,19,2023-04-07,20
3067,Turista_1855,54,Japón,17,2024-11-13,24
3068,Turista_2472,65,Canadá,13,2023-06-03,3
3069,Turista_1646,62,EE.UU.,13,2024-11-25,12
3070,Turista_2160,79,Alemania,2,2023-08-30,19
3071,Turista_1793,56,Alemania,10,2023-10-31,19
3072,Turista_1431,49,México,13,2023-10-12,24
3073,Turista_2365,75,Brasil,9,2023-01-27,4
3074,Turista_1014,69,México,1,2024-02-06,1
3075,Turista_1929,34,EE.UU.,14,2023-12-26,2
3076,Turista_2291,52,Japón,16,2023-03-01,13
3077,Turista_127,54,Brasil,20,2023-07-21,30
3078,Turista_2133,36,Argentina,15,2024-08-03,26
3079,Turista_1348,61,Brasil,1,2024-01-05,29
3080,Turista_356,46,Japón,17,2024-06-16,13
3081,Turista_828,76,Argentina,13,2023-06-01,30
3082,Turista_1640,24,Alemania,15,2023-04-12,2
3083,Turista_985,45,México,16,2024-08-29,30
3084,Turista_363,26,Canadá,16,2024-03-21,19
3085,Turista_346,45,Brasil,2,2023-08-17,22
3086,Turista_2100,23,Canadá,17,2023-05-05,24
3087,Turista_2591,46,Brasil,11,2023-08-24,16
3088,Turista_712,75,Alemania,8,2023-06-11,12
3089,Turista_2103,34,México,20,2024-07-07,1
3090,Turista_11,33,EE.UU.,3,2023-12-19,9
3091,Turista_2461,40,EE.UU.,12,2023-03-09,17
3092,Turista_1835,48,EE.UU.,20,2023-06-22,10
3093,Turista_794,20,Brasil,16,2024-09-28,18
3094,Turista_2817,38,Brasil,14,2024-11-12,19
3095,Turista_95,43,Canadá,16,2024-07-12,7
3096,Turista_130,53,México,17,2023-09-18,25
3097,Turista_2282,59,Japón,11,2023-08-05,19
3098,Turista_2959,54,Brasil,17,2023-05-04,24
3099,Turista_1901,70,México,19,2023-06-11,15
3100,Turista_2439,39,Canadá,1,2023-07-20,9
3101,Turista_1933,79,Brasil,12,2024-03-29,10
3102,Turista_2188,59,EE.UU.,15,2024-02-06,23
3103,Turista_1866,29,EE.UU.,18,2024-04-06,20
3104,Turista_1659,59,Alemania,14,2023-10-02,20
3105,Turista_517,78,Argentina,1,2023-07-25,4
3106,Turista_1858,30,España,13,2023-02-09,6
3107,Turista_1278,28,Japón,15,2023-09-30,4
3108,Turista_951,71,Argentina,7,2024-11-30,5
3109,Turista_1121,33,Brasil,15,2023-04-03,9
3110,Turista_420,25,México,20,2023-02-11,12
3111,Turista_923,57,Brasil,10,2024-04-09,23
3112,Turista_2241,76,México,14,2024-01-14,8
3113,Turista_478,74,México,6,2023-04-17,21
3114,Turista_2036,57,Argentina,14,2023-11-24,5
3115,Turista_2219,62,España,12,2023-03-06,29
3116,Turista_1693,76,Alemania,11,2023-12-31,11
3117,Turista_2991,19,Argentina,20,2024-04-28,23
3118,Turista_1472,47,España,19,2024-10-08,11
3119,Turista_1203,47,EE.UU.,2,2023-01-24,13
3120,Turista_1670,29,EE.UU.,20,2024-06-23,14
3121,Turista_2828,27,México,1,2023-03-03,28
3122,Turista_1971,61,Canadá,8,2024-05-05,8
3123,Turista_821,28,Brasil,14,2023-09-30,25
3124,Turista_1998,32,Brasil,9,2023-08-17,30
3125,Turista_2922,33,México,2,2023-01-20,18
3126,Turista_1249,34,Canadá,5,2023-01-03,19
3127,Turista_2711,43,Japón,8,2024-02-25,12
3128,Turista_2664,19,España,16,2024-12-30,12
3129,Turista_1047,67,Japón,16,2023-11-03,18
3130,Turista_1889,29,Japón,13,2024-03-07,10
3131,Turista_616,68,EE.UU.,20,2023-05-16,7
3132,Turista_1319,43,Japón,15,2024-05-29,28
3133,Turista_2938,40,Brasil,1,2023-07-12,18
3134,Turista_2716,35,Argentina,3,2024-08-07,12
3135,Turista_1773,79,Canadá,6,2024-02-19,14
3136,Turista_601,49,España,14,2023-04-28,15
3137,Turista_132,66,EE.UU.,4,2024-10-27,16
3138,Turista_78,79,Japón,18,2023-07-28,2
3139,Turista_2053,55,Argentina,15,2023-02-03,30
3140,Turista_725,74,Canadá,9,2024-10-10,30
3141,Turista_1315,64,México,18,2023-11-14,18
3142,Turista_1852,20,México,3,2023-04-30,12
3143,Turista_2340,55,México,10,2024-09-18,16
3144,Turista_2905,20,Brasil,17,2024-06-08,13
3145,Turista_1373,47,España,7,2024-08-03,20
3146,Turista_1856,78,México,15,2023-03-30,17
3147,Turista_1320,18,Brasil,1,2024-05-26,18
3148,Turista_2928,47,Alemania,11,2023-02-16,3
3149,Turista_2213,62,Brasil,17,2024-11-22,23
3150,Turista_376,49,EE.UU.,5,2024-06-05,10
3151,Turista_1909,45,Brasil,7,2023-10-11,1
3152,Turista_334,38,España,19,2024-01-12,6
3153,Turista_2612,75,Argentina,15,2024-09-29,3
3154,Turista_2345,63,Japón,3,2023-05-14,19
3155,Turista_1605,30,Brasil,15,2024-10-28,4
3156,Turista_1119,44,México,5,2023-09-05,29
3157,Turista_2882,53,EE.UU.,12,2024-10-13,20
3158,Turista_1944,24,Canadá,20,2023-11-14,23
3159,Turista_2305,39,México,5,2024-03-11,3
3160,Turista_2589,27,EE.UU.,3,2023-06-25,8
3161,Turista_1343,56,Alemania,9,2024-11-16,8
3162,Turista_321,70,Japón,9,2024-08-08,27
3163,Turista_1620,32,Canadá,7,2023-12-17,29
3164,Turista_2654,32,Alemania,2,2023-05-23,7
3165,Turista_2061,21,Argentina,16,2024-02-02,2
3166,Turista_1674,49,EE.UU.,9,2024-09-15,21
3167,Turista_1943,40,Alemania,13,2024-12-18,6
3168,Turista_261,72,Japón,19,2024-10-04,28
3169,Turista_2398,23,Japón,20,2024-01-04,16
3170,Turista_2040,41,Argentina,17,2024-05-15,10
3171,Turista_690,37,Japón,6,2024-09-13,4
3172,Turista_902,75,EE.UU.,4,2024-01-05,13
3173,Turista_2027,54,EE.UU.,1,2024-08-01,10
3174,Turista_139,37,Japón,18,2024-01-17,21
3175,Turista_1918,29,Alemania,19,2023-03-27,14
3176,Turista_1829,50,EE.UU.,9,2024-04-04,9
3177,Turista_1574,45,México,13,2023-11-21,11
3178,Turista_320,25,Japón,8,2024-06-05,23
3179,Turista_654,18,EE.UU.,13,2024-05-03,18
3180,Turista_2138,54,España,15,2024-02-01,11
3181,Turista_2366,39,Argentina,11,2023-12-21,17
3182,Turista_559,23,Japón,12,2023-10-15,2
3183,Turista_113,78,EE.UU.,14,2024-04-03,3
3184,Turista_532,38,España,4,2024-09-15,11
3185,Turista_225,49,EE.UU.,1,2024-06-19,18
3186,Turista_724,52,EE.UU.,4,2023-10-18,27
3187,Turista_2473,32,Alemania,19,2023-06-17,3
3188,Turista_2620,22,México,9,2024-09-12,26
3189,Turista_1434,77,Japón,10,2024-03-03,15
3190,Turista_2373,73,Argentina,4,2024-12-02,11
3191,Turista_1459,63,Japón,20,2024-05-04,11
3192,Turista_2753,67,México,9,2023-12-21,28
3193,Turista_847,65,Canadá,13,2023-07-15,30
3194,Turista_194,23,Alemania,12,2024-06-28,28
3195,Turista_1465,42,Alemania,11,2024-12-17,25
3196,Turista_947,73,México,12,2024-11-24,20
3197,Turista_2022,63,Brasil,18,2024-10-20,28
3198,Turista_1630,76,Alemania,12,2023-01-11,25
3199,Turista_118,73,Japón,16,2024-08-04,11
3200,Turista_646,57,México,5,2023-09-13,19
3201,Turista_1871,46,Alemania,20,2024-01-31,28
3202,Turista_4,24,EE.UU.,12,2024-02-13,1
3203,Turista_75,57,México,11,2023-12-28,27
3204,Turista_1756,30,México,9,2023-09-16,5
3205,Turista_468,55,Japón,18,2023-01-03,10
3206,Turista_6,35,España,3,2023-03-25,10
3207,Turista_1247,19,Alemania,20,2023-06-05,14
3208,Turista_920,25,Alemania,17,2024-10-24,2
3209,Turista_229,28,México,14,2023-06-25,4
3210,Turista_1064,50,EE.UU.,1,2024-12-07,2
3211,Turista_243,71,EE.UU.,17,2024-04-16,18
3212,Turista_2323,78,Argentina,8,2024-09-10,13
3213,Turista_1161,55,EE.UU.,5,2024-02-28,19
3214,Turista_2562,65,Alemania,5,2023-05-14,5
3215,Turista_1527,44,Brasil,9,2024-01-15,20
3216,Turista_1606,37,España,3,2024-10-28,2
3217,Turista_2838,29,México,19,2023-10-04,11
3218,Turista_2371,60,Canadá,9,2023-08-24,30
3219,Turista_2594,78,España,18,2023-01-13,30
3220,Turista_1990,48,Japón,16,2023-12-08,26
3221,Turista_2453,44,Japón,1,2023-02-04,18
3222,Turista_1976,49,Brasil,2,2024-07-12,30
3223,Turista_1762,78,Canadá,14,2023-08-02,6
3224,Turista_1306,27,España,14,2024-02-16,23
3225,Turista_1542,20,EE.UU.,1,2024-02-09,28
3226,Turista_623,62,Alemania,16,2024-05-08,10
3227,Turista_2357,44,Brasil,15,2024-10-19,22
3228,Turista_1494,52,Canadá,15,2023-06-08,23
3229,Turista_111,48,Brasil,12,2024-09-28,17
3230,Turista_2308,32,España,16,2023-04-20,22
3231,Turista_1170,33,Alemania,14,2024-07-02,11
3232,Turista_2506,78,Brasil,15,2024-06-09,19
3233,Turista_233,30,Canadá,15,2023-12-13,17
3234,Turista_67,66,México,19,2024-09-27,24
3235,Turista_2759,52,España,8,2023-10-06,4
3236,Turista_2073,69,México,2,2024-04-23,26
3237,Turista_2193,28,EE.UU.,2,2023-04-21,24
3238,Turista_537,76,México,10,2024-09-27,26
3239,Turista_126,38,México,3,2024-03-06,14
3240,Turista_2134,68,Argentina,17,2024-06-25,27
3241,Turista_1255,71,España,8,2023-04-25,20
3242,Turista_2531,28,EE.UU.,4,2023-03-31,4
3243,Turista_1977,47,México,14,2023-07-31,28
3244,Turista_2507,77,Japón,10,2024-07-03,14
3245,Turista_2370,65,Alemania,1,2024-08-17,26
3246,Turista_2076,70,Canadá,4,2024-06-22,4
3247,Turista_485,52,México,1,2024-12-29,6
3248,Turista_1655,39,EE.UU.,17,2023-12-26,30
3249,Turista_2727,55,México,17,2024-04-30,9
3250,Turista_2309,48,Canadá,7,2024-01-07,21
3251,Turista_2449,31,EE.UU.,20,2023-08-03,12
3252,Turista_1775,41,España,15,2023-01-15,29
3253,Turista_919,67,EE.UU.,13,2023-09-16,26
3254,Turista_1647,66,España,2,2024-04-07,30
3255,Turista_1027,49,EE.UU.,19,2023-04-30,8
3256,Turista_1031,53,Japón,13,2023-05-08,24
3257,Turista_883,49,Brasil,11,2024-12-23,4
3258,Turista_1336,72,Canadá,15,2024-06-06,27
3259,Turista_2264,32,Canadá,10,2024-11-18,26
3260,Turista_365,60,EE.UU.,9,2024-10-06,25
3261,Turista_2126,75,Brasil,9,2023-11-21,25
3262,Turista_28,52,México,20,2023-11-16,5
3263,Turista_474,20,Canadá,1,2024-05-20,6
3264,Turista_526,33,Japón,17,2024-06-09,5
3265,Turista_726,22,España,12,2023-02-19,19
3266,Turista_56,38,España,10,2024-08-06,27
3267,Turista_639,78,Alemania,5,2023-03-10,8
3268,Turista_303,27,Argentina,18,2024-01-26,9
3269,Turista_2658,36,Brasil,15,2024-01-18,15
3270,Turista_1277,42,Argentina,6,2023-01-16,4
3271,Turista_2686,21,Argentina,7,2024-03-14,25
3272,Turista_625,78,España,17,2024-07-21,9
3273,Turista_2056,46,Japón,6,2024-09-08,7
3274,Turista_1281,36,Japón,8,2023-05-12,8
3275,Turista_1050,60,Alemania,12,2024-07-13,15
3276,Turista_337,19,Argentina,14,2023-09-05,19
3277,Turista_48,27,Argentina,12,2023-09-30,15
3278,Turista_107,78,EE.UU.,10,2024-09-14,5
3279,Turista_1080,60,EE.UU.,20,2023-12-15,19
3280,Turista_2262,42,EE.UU.,15,2024-04-28,7
3281,Turista_1145,37,México,7,2024-07-03,6
3282,Turista_2430,65,Argentina,9,2023-12-23,27
3283,Turista_1837,36,Japón,10,2023-11-14,19
3284,Turista_1754,40,Japón,10,2024-09-24,25
3285,Turista_1102,41,México,16,2023-02-17,28
3286,Turista_1969,28,Japón,7,2023-01-10,17
3287,Turista_524,63,Alemania,5,2023-08-21,10
3288,Turista_2281,51,Brasil,3,2023-02-05,19
3289,Turista_1429,72,España,18,2024-02-17,11
3290,Turista_2657,45,Argentina,11,2024-04-06,15
3291,Turista_604,22,Japón,15,2023-01-04,10
3292,Turista_1490,76,España,20,2023-02-13,11
3293,Turista_2395,22,Japón,5,2024-07-21,23
3294,Turista_61,68,Brasil,12,2024-07-07,3
3295,Turista_2801,38,EE.UU.,4,2023-09-12,30
3296,Turista_672,29,Argentina,15,2023-04-24,3
3297,Turista_93,67,Canadá,9,2024-02-01,18
3298,Turista_667,21,México,7,2023-06-23,25
3299,Turista_1888,71,México,10,2023-09-12,11
3300,Turista_281,66,Argentina,13,2024-04-10,20
3301,Turista_1720,59,Brasil,8,2023-10-04,26
3302,Turista_360,37,EE.UU.,12,2024-04-08,29
3303,Turista_900,55,México,19,2024-05-16,22
3304,Turista_1936,42,EE.UU.,1,2024-03-16,18
3305,Turista_1995,31,Alemania,16,2023-03-10,25
3306,Turista_2356,28,España,17,2024-05-23,15
3307,Turista_761,49,Brasil,18,2023-11-22,7
3308,Turista_2159,28,Canadá,11,2023-03-08,10
3309,Turista_2673,78,España,18,2023-10-31,21
3310,Turista_43,35,España,7,2024-04-28,23
3311,Turista_2174,44,Alemania,18,2024-07-01,30
3312,Turista_205,72,México,8,2024-02-21,20
3313,Turista_1474,71,Canadá,6,2023-06-08,29
3314,Turista_2101,35,México,7,2023-05-29,10
3315,Turista_69,73,Argentina,10,2023-01-27,13
3316,Turista_1876,40,España,11,2024-08-06,15
3317,Turista_2423,28,Argentina,13,2023-09-05,23
3318,Turista_2232,38,EE.UU.,9,2023-04-11,18
3319,Turista_138,61,España,7,2024-12-02,23
3320,Turista_797,22,México,9,2023-04-06,4
3321,Turista_2181,40,España,13,2024-01-19,20
3322,Turista_2129,58,EE.UU.,3,2023-10-09,17
3323,Turista_759,76,Alemania,3,2023-11-18,28
3324,Turista_542,42,Argentina,1,2024-01-31,3
3325,Turista_1020,58,Japón,20,2023-10-05,21
3326,Turista_2734,71,Argentina,2,2024-06-12,21
3327,Turista_166,27,México,3,2023-09-20,2
3328,Turista_249,39,España,15,2024-09-10,4
3329,Turista_1332,36,México,6,2024-08-02,1
3330,Turista_2018,18,Alemania,13,2024-10-01,15
3331,Turista_447,24,España,1,2023-10-20,25
3332,Turista_1359,21,Japón,20,2023-10-21,1
3333,Turista_2146,18,España,19,2024-08-30,6
3334,Turista_1330,32,Japón,1,2024-01-30,7
3335,Turista_2964,57,México,2,2024-05-27,19
3336,Turista_2151,29,México,15,2023-06-29,12
3337,Turista_435,39,EE.UU.,14,2024-11-23,1
3338,Turista_2123,39,Brasil,19,2023-08-23,7
3339,Turista_578,67,Brasil,11,2023-12-03,19
3340,Turista_2935,64,Alemania,15,2023-01-08,13
3341,Turista_2793,34,Brasil,6,2024-03-18,26
3342,Turista_1849,46,EE.UU.,20,2024-06-22,12
3343,Turista_763,63,Argentina,9,2024-10-19,12
3344,Turista_389,31,Japón,5,2023-04-01,22
3345,Turista_236,67,España,20,2023-09-29,13
3346,Turista_2655,37,México,2,2023-01-05,28
3347,Turista_1985,67,España,6,2024-08-16,14
3348,Turista_268,65,España,18,2023-08-07,22
3349,Turista_771,50,Canadá,19,2023-04-28,30
3350,Turista_2166,72,Argentina,9,2024-08-15,12
3351,Turista_438,76,Canadá,6,2024-08-04,20
3352,Turista_674,60,Brasil,14,2023-04-25,12
3353,Turista_250,32,España,13,2023-09-20,27
3354,Turista_2202,29,Japón,11,2023-11-02,6
3355,Turista_1575,57,México,12,2024-10-15,27
3356,Turista_2143,71,Japón,19,2024-02-26,10
3357,Turista_2082,37,España,19,2023-07-26,20
3358,Turista_2668,47,Argentina,19,2024-09-14,29
3359,Turista_2660,55,Japón,13,2023-10-30,24
3360,Turista_2911,20,Canadá,14,2023-04-22,9
3361,Turista_449,45,México,18,2024-02-21,2
3362,Turista_1470,73,España,12,2024-07-08,7
3363,Turista_717,43,Alemania,4,2023-10-12,9
3364,Turista_2442,47,Argentina,10,2024-10-01,25
3365,Turista_2665,30,Argentina,17,2023-07-04,12
3366,Turista_2049,30,Alemania,4,2023-08-09,5
3367,Turista_1902,19,Japón,12,2024-03-19,1
3368,Turista_1169,54,España,13,2023-04-27,22
3369,Turista_83,66,Argentina,4,2023-03-11,15
3370,Turista_2469,55,México,10,2023-03-11,8
3371,Turista_1461,19,España,3,2024-09-13,1
3372,Turista_1894,53,España,15,2024-03-02,18
3373,Turista_1669,71,Canadá,2,2024-10-05,13
3374,Turista_2001,43,Argentina,17,2024-07-21,29
3375,Turista_476,28,Argentina,6,2024-03-18,1
3376,Turista_518,25,Alemania,8,2024-08-23,5
3377,Turista_405,61,Canadá,3,2023-05-17,18
3378,Turista_385,57,Japón,18,2024-05-18,16
3379,Turista_2478,60,Brasil,1,2023-05-11,26
3380,Turista_2153,39,Japón,16,2023-08-06,10
3381,Turista_1634,37,Japón,7,2024-11-18,30
3382,Turista_2913,25,Canadá,3,2023-06-20,4
3383,Turista_689,46,Argentina,4,2024-04-19,1
3384,Turista_1241,57,España,9,2024-09-03,23
3385,Turista_63,43,Canadá,5,2023-05-09,8
3386,Turista_853,47,Alemania,19,2023-02-26,5
3387,Turista_2803,34,Canadá,15,2023-06-30,2
3388,Turista_2523,37,Alemania,8,2023-09-03,24
3389,Turista_1263,69,Japón,6,2023-05-24,17
3390,Turista_224,72,Brasil,18,2023-02-20,7
3391,Turista_2194,33,Canadá,19,2024-01-03,17
3392,Turista_374,63,Alemania,15,2024-04-03,28
3393,Turista_1825,79,Canadá,7,2023-08-06,6
3394,Turista_2585,60,Brasil,10,2024-09-07,29
3395,Turista_2923,24,Japón,6,2024-07-20,22
3396,Turista_2647,33,Canadá,14,2023-09-14,15
3397,Turista_2735,62,México,17,2023-06-05,5
3398,Turista_10,76,Alemania,9,2024-07-18,15
3399,Turista_1945,64,Brasil,19,2024-03-17,18
3400,Turista_1839,73,Alemania,5,2024-11-29,18
3401,Turista_709,65,Alemania,7,2024-10-23,25
3402,Turista_256,44,EE.UU.,19,2024-12-23,21
3403,Turista_1618,70,Brasil,20,2023-01-25,21
3404,Turista_390,40,Canadá,7,2024-10-25,23
3405,Turista_1582,41,Alemania,2,2024-06-19,6
3406,Turista_925,26,Argentina,16,2023-03-01,2
3407,Turista_2037,52,EE.UU.,13,2024-04-11,27
3408,Turista_2447,68,México,8,2024-03-09,17
3409,Turista_1225,37,Alemania,6,2023-03-07,21
3410,Turista_1947,54,Japón,6,2024-07-18,4
3411,Turista_740,59,Alemania,9,2023-04-16,12
3412,Turista_41,34,EE.UU.,4,2023-04-06,19
3413,Turista_869,64,Canadá,11,2024-11-18,2
3414,Turista_540,48,Argentina,5,2024-07-04,26
3415,Turista_2770,72,Japón,17,2023-06-17,2
3416,Turista_1372,74,México,20,2023-02-11,14
3417,Turista_1146,25,Japón,7,2023-04-14,15
3418,Turista_1032,32,Alemania,15,2023-07-23,20
3419,Turista_373,48,Canadá,15,2024-06-03,2
3420,Turista_668,70,Brasil,14,2023-10-09,4
3421,Turista_358,47,Argentina,13,2023-02-12,19
3422,Turista_968,63,Brasil,11,2023-04-20,9
3423,Turista_1354,37,Argentina,13,2023-07-29,7
3424,Turista_1036,77,México,9,2023-02-18,30
3425,Turista_471,56,España,10,2023-04-25,13
3426,Turista_1397,70,Argentina,4,2023-06-04,27
3427,Turista_2671,72,España,17,2024-10-10,12
3428,Turista_1550,29,Brasil,14,2024-05-17,3
3429,Turista_1257,66,Argentina,18,2024-11-09,13
3430,Turista_2095,34,México,11,2024-12-11,15
3431,Turista_1556,59,EE.UU.,16,2023-03-12,14
3432,Turista_2639,47,México,1,2024-06-02,24
3433,Turista_1251,46,México,7,2024-12-12,9
3434,Turista_1700,36,EE.UU.,10,2023-12-02,13
3435,Turista_1253,63,EE.UU.,9,2023-03-08,23
3436,Turista_2834,28,Canadá,3,2024-05-07,22
3437,Turista_80,51,Argentina,14,2024-10-11,4
3438,Turista_1173,67,Brasil,15,2023-08-01,21
3439,Turista_815,24,Canadá,2,2023-06-30,8
3440,Turista_1853,61,EE.UU.,14,2024-09-04,3
3441,Turista_2221,75,España,16,2024-08-21,2
3442,Turista_2679,51,Brasil,7,2024-11-27,19
3443,Turista_2106,76,España,4,2024-08-25,28
3444,Turista_134,37,México,18,2023-09-05,23
3445,Turista_1141,67,Alemania,5,2023-08-02,8
3446,Turista_934,55,México,6,2023-12-25,17
3447,Turista_929,41,México,7,2023-09-06,13
3448,Turista_824,27,Alemania,15,2024-09-29,7
3449,Turista_1532,49,Argentina,1,2024-05-30,9
3450,Turista_1215,69,EE.UU.,4,2023-03-29,12
3451,Turista_505,32,España,1,2024-10-24,29
3452,Turista_190,54,México,11,2023-06-25,14
3453,Turista_2396,37,Alemania,18,2024-12-23,14
3454,Turista_1997,20,Canadá,14,2024-03-01,15
3455,Turista_2435,54,México,11,2024-08-25,3
3456,Turista_1959,79,España,10,2024-12-03,15
3457,Turista_1385,74,EE.UU.,17,2023-03-22,19
3458,Turista_895,57,México,4,2023-05-18,24
3459,Turista_829,25,México,15,2024-03-08,20
3460,Turista_2974,57,Argentina,16,2024-04-14,14
3461,Turista_1684,61,Japón,13,2023-12-16,8
3462,Turista_2624,73,Alemania,9,2023-05-06,5
3463,Turista_2608,40,Canadá,11,2023-11-05,30
3464,Turista_2875,57,Canadá,11,2023-08-18,19
3465,Turista_653,28,Brasil,6,2024-04-04,4
3466,Turista_173,63,EE.UU.,1,2023-12-11,14
3467,Turista_39,25,Brasil,6,2023-11-06,16
3468,Turista_2914,46,España,13,2023-01-20,20
3469,Turista_714,47,EE.UU.,5,2024-07-14,24
3470,Turista_91,73,México,15,2024-10-08,6
3471,Turista_2215,77,Japón,18,2024-06-24,23
3472,Turista_1206,27,México,20,2024-07-13,25
3473,Turista_2635,56,Canadá,14,2024-04-21,6
3474,Turista_1828,45,España,15,2023-09-26,3
3475,Turista_1156,66,Alemania,5,2023-01-03,15
3476,Turista_1325,53,España,4,2023-01-16,29
3477,Turista_217,78,México,2,2024-08-28,3
3478,Turista_511,30,Alemania,7,2023-12-24,11
3479,Turista_1681,49,España,10,2024-10-07,3
3480,Turista_500,53,Japón,16,2023-05-13,28
3481,Turista_2526,54,Japón,10,2023-11-08,10
3482,Turista_1857,43,España,18,2024-04-26,18
3483,Turista_1389,39,Alemania,17,2024-06-27,1
3484,Turista_1520,21,México,13,2023-11-01,16
3485,Turista_2387,48,España,1,2023-09-26,16
3486,Turista_2773,35,Alemania,1,2024-02-18,27
3487,Turista_2077,55,Argentina,15,2023-01-25,10
3488,Turista_1541,41,Japón,1,2023-11-12,1
3489,Turista_1218,73,Argentina,6,2024-07-24,4
3490,Turista_1417,40,México,13,2024-12-25,3
3491,Turista_2218,39,Alemania,1,2024-10-29,5
3492,Turista_2567,19,Argentina,5,2023-10-03,12
3493,Turista_1677,48,Alemania,9,2024-01-24,25
3494,Turista_1198,72,España,17,2024-12-22,12
3495,Turista_1543,28,México,16,2024-03-19,13
3496,Turista_954,45,Argentina,8,2024-03-02,24
3497,Turista_751,63,Brasil,17,2023-02-26,12
3498,Turista_235,49,España,15,2024-11-27,25
3499,Turista_733,79,Japón,1,2024-07-19,16
3500,Turista_1239,22,Brasil,12,2024-12-21,13
3501,Turista_1157,55,Brasil,5,2024-01-03,5
3502,Turista_2623,27,EE.UU.,6,2023-12-08,24
3503,Turista_2446,57,EE.UU.,1,2023-10-31,4
3504,Turista_1210,63,México,1,2024-01-09,21
3505,Turista_1066,41,Argentina,10,2023-04-22,15
3506,Turista_2157,52,Argentina,10,2023-01-06,12
3507,Turista_1063,61,Argentina,3,2024-12-03,19
3508,Turista_1168,65,Alemania,17,2023-10-06,21
3509,Turista_1493,77,España,19,2024-01-17,28
3510,Turista_2802,79,Argentina,11,2023-01-13,19
3511,Turista_885,40,España,18,2023-10-30,21
3512,Turista_144,34,México,2,2024-07-09,11
3513,Turista_2996,18,Brasil,9,2024-09-08,30
3514,Turista_851,72,Argentina,17,2023-06-09,21
3515,Turista_718,48,México,14,2023-06-03,6
3516,Turista_2896,48,Argentina,4,2023-06-30,9
3517,Turista_2503,59,EE.UU.,17,2024-06-09,1
3518,Turista_265,74,Canadá,17,2023-06-29,12
3519,Turista_76,72,México,12,2024-01-12,26
3520,Turista_2493,59,Argentina,20,2023-06-17,14
3521,Turista_396,70,Japón,18,2023-08-02,6
3522,Turista_2595,73,Canadá,3,2023-05-30,1
3523,Turista_2225,51,México,11,2023-01-16,22
3524,Turista_2853,26,Japón,18,2023-04-01,2
3525,Turista_397,39,Japón,4,2023-04-30,24
3526,Turista_1366,30,Alemania,17,2023-09-10,11
3527,Turista_2548,42,Japón,18,2023-03-01,3
3528,Turista_1904,65,Argentina,5,2023-09-23,10
3529,Turista_596,35,Alemania,14,2024-02-13,30
3530,Turista_2110,68,EE.UU.,10,2023-01-31,6
3531,Turista_1297,29,Argentina,15,2023-01-21,6
3532,Turista_1822,57,Brasil,1,2024-08-15,20
3533,Turista_873,34,Japón,16,2023-10-16,21
3534,Turista_2965,32,EE.UU.,11,2024-06-26,2
3535,Turista_2327,59,Canadá,20,2024-05-12,26
3536,Turista_1549,32,México,6,2024-04-18,26
3537,Turista_37,32,Japón,16,2024-02-09,24
3538,Turista_2575,72,España,2,2024-07-01,10
3539,Turista_2144,56,EE.UU.,1,2023-05-12,23
3540,Turista_2606,30,España,9,2023-11-20,26
3541,Turista_978,34,Japón,12,2023-05-12,6
3542,Turista_1572,49,España,17,2024-06-04,23
3543,Turista_1123,26,Japón,15,2023-01-30,28
3544,Turista_2240,57,México,19,2024-09-18,17
3545,Turista_2505,37,Canadá,10,2023-10-28,30
3546,Turista_1893,43,México,12,2023-01-04,14
3547,Turista_676,44,Argentina,14,2023-11-21,5
3548,Turista_729,38,EE.UU.,9,2024-05-23,23
3549,Turista_413,35,España,13,2023-08-25,17
3550,Turista_1517,30,México,3,2024-06-18,2
3551,Turista_1650,33,Japón,14,2023-01-16,9
3552,Turista_826,26,México,10,2024-06-17,12
3553,Turista_617,29,México,16,2024-08-06,19
3554,Turista_115,61,EE.UU.,7,2024-03-21,22
3555,Turista_418,55,Canadá,4,2024-05-17,7
3556,Turista_1626,36,Brasil,20,2023-08-18,9
3557,Turista_2993,77,México,11,2023-04-17,21
3558,Turista_90,24,EE.UU.,16,2024-12-20,16
3559,Turista_2083,74,España,20,2024-01-24,20
3560,Turista_754,52,Japón,4,2024-12-20,11
3561,Turista_2547,65,Argentina,17,2023-09-20,12
3562,Turista_1631,35,Brasil,13,2024-07-16,15
3563,Turista_12,33,Alemania,11,2023-03-06,18
3564,Turista_2445,72,Brasil,3,2023-09-22,19
3565,Turista_285,56,Japón,9,2023-12-04,16
3566,Turista_1067,21,Brasil,6,2023-10-28,15
3567,Turista_1192,76,Japón,11,2024-01-13,5
3568,Turista_1441,42,EE.UU.,16,2023-06-24,11
3569,Turista_2855,49,Alemania,19,2023-06-01,15
3570,Turista_2854,79,México,5,2024-04-20,29
3571,Turista_2762,57,México,14,2023-09-23,18
3572,Turista_1569,30,Brasil,17,2023-11-25,13
3573,Turista_2428,62,EE.UU.,3,2023-06-12,4
3574,Turista_2627,34,Alemania,4,2024-03-13,17
3575,Turista_1688,66,México,16,2023-12-09,4
3576,Turista_852,54,España,16,2024-01-02,16
3577,Turista_2208,23,Canadá,4,2024-04-09,23
3578,Turista_896,36,Canadá,19,2023-07-18,15
3579,Turista_497,30,México,17,2024-05-14,14
3580,Turista_2306,74,Alemania,13,2023-01-16,12
