campaign_id,tipo_campaña,fecha_inicio,fecha_fin,presupuesto,clicks,conversiones,channel_id,customer_id
1539,Redes Sociales,2027-03-19,2027-03-28,3890.43,1568,18,6,
1540,Email,2027-03-20,2027-03-29,3960.15,723,-1,4,396.0
1541,Google Ads,2027-03-21,2027-03-30,3463.43,1320,14,3,461.0
1542,Google Ads,2027-03-22,2027-03-31,3947.52,592,144,5,
1543,SEO,2027-03-23,2027-04-01,4306.65,1637,42,4,562.0
1544,Email,2027-03-24,2027-04-02,3261.22,906,112,6,537.0
1545,SEO,2027-03-25,2027-04-03,898.72,1661,123,3,226.0
1546,SEO,2027-03-26,2027-04-04,2694.33,946,38,4,296.0
1547,SEO,2027-03-27,2027-04-05,849.42,1512,173,4,320.0
1548,Google Ads,2027-03-28,2027-04-06,2333.94,327,14,6,190.0
1549,Email,2027-03-29,2027-04-07,2331.98,601,-1,5,510.0
1550,SEO,2027-03-30,2027-04-08,797.04,1686,149,3,107.0
1551,Email,2027-03-31,2027-04-09,2069.69,160,149,1,
1552,Email,2027-04-01,2027-04-10,999.49,434,199,2,567.0
1553,Google Ads,2027-04-02,2027-04-11,4137.06,1906,194,5,419.0
1554,SEO,2027-04-03,2027-04-12,4764.6,810,119,3,493.0
1555,SEO,2027-04-04,2027-04-13,825.42,1264,5,4,368.0
1556,Email,2027-04-05,2027-04-14,4798.02,1563,16,3,290.0
1557,Redes Sociales,2027-04-06,2027-04-15,2851.59,743,107,2,160.0
1558,Google Ads,2027-04-07,2027-04-16,1848.05,1499,-1,6,537.0
1559,Google Ads,2027-04-08,2027-04-17,845.88,454,174,2,363.0
1560,Google Ads,2027-04-09,2027-04-18,2752.81,1408,-1,1,194.0
1561,Google Ads,2027-04-10,2027-04-19,4075.32,1282,102,1,
1562,SEO,2027-04-11,2027-04-20,3681.89,71,110,2,569.0
1563,SEO,2027-04-12,2027-04-21,726.02,727,89,5,
1564,Redes Sociales,2027-04-13,2027-04-22,828.06,660,125,5,293.0
1565,Google Ads,2027-04-14,2027-04-23,2312.93,1281,136,4,581.0
1566,Google Ads,2027-04-15,2027-04-24,1828.81,57,86,1,435.0
1567,Email,2027-04-16,2027-04-25,1545.73,751,23,4,534.0
1568,SEO,2027-04-17,2027-04-26,1764.52,1760,134,1,295.0
1569,Google Ads,2027-04-18,2027-04-27,4115.67,1858,16,2,348.0
1570,Redes Sociales,2027-04-19,2027-04-28,4681.53,578,85,5,597.0
1571,Redes Sociales,2027-04-20,2027-04-29,2322.96,651,78,5,311.0
1572,SEO,2027-04-21,2027-04-30,4577.5,1726,102,2,565.0
1573,Redes Sociales,2027-04-22,2027-05-01,1946.73,706,10,4,320.0
1574,Redes Sociales,2027-04-23,2027-05-02,2643.97,215,-1,4,372.0
1575,SEO,2027-04-24,2027-05-03,1517.13,898,129,3,253.0
1576,Google Ads,2027-04-25,2027-05-04,3382.14,545,-1,1,348.0
1577,Google Ads,2027-04-26,2027-05-05,4905.42,639,15,4,378.0
1578,Redes Sociales,2027-04-27,2027-05-06,3215.72,478,195,2,539.0
1579,Redes Sociales,2027-04-28,2027-05-07,2110.16,823,189,4,375.0
1580,Google Ads,2027-04-29,2027-05-08,3415.18,212,131,5,
1581,SEO,2027-04-30,2027-05-09,1053.14,415,144,1,187.0
1582,Redes Sociales,2027-05-01,2027-05-10,4498.97,1599,77,6,
1583,Email,2027-05-02,2027-05-11,2763.88,1312,6,3,
1584,SEO,2027-05-03,2027-05-12,2522.07,121,12,1,340.0
1585,Redes Sociales,2027-05-04,2027-05-13,3136.39,1518,143,5,335.0
1586,Redes Sociales,2027-05-05,2027-05-14,3311.53,704,128,5,227.0
1587,Email,2027-05-06,2027-05-15,822.99,1895,57,5,
1588,Email,2027-05-07,,3571.78,1582,14,5,299.0
1589,Google Ads,2027-05-08,2027-05-17,1588.69,1868,116,2,
1590,SEO,2027-05-09,2027-05-18,3712.79,318,12,3,
1591,SEO,2027-05-10,2027-05-19,4201.41,1826,-1,6,591.0
1592,Google Ads,2027-05-11,2027-05-20,4117.81,464,-1,5,120.0
1593,SEO,2027-05-12,2027-05-21,2986.25,1318,18,5,333.0
1594,SEO,2027-05-13,2027-05-22,2840.76,1065,186,4,515.0
1595,SEO,2027-05-14,2027-05-23,1142.94,724,90,3,247.0
1596,SEO,2027-05-15,2027-05-24,3989.06,1133,153,1,128.0
1597,SEO,2027-05-16,2027-05-25,1721.34,55,54,3,460.0
1598,Email,2027-05-17,2027-05-26,2735.13,1782,171,3,407.0
1599,SEO,2027-05-18,2027-05-27,1779.23,1031,24,6,261.0
1600,Email,2027-05-19,2027-05-28,1102.23,619,91,3,160.0
1601,SEO,2027-05-20,2027-05-29,3333.01,1890,139,6,224.0
1602,Google Ads,2027-05-21,2027-05-30,744.49,456,141,5,555.0
1603,Redes Sociales,2027-05-22,2027-05-31,3868.9,1290,133,5,170.0
1604,Email,2027-05-23,2027-06-01,1929.14,75,-1,2,565.0
1605,SEO,2027-05-24,2027-06-02,500.61,1888,170,6,342.0
1606,Google Ads,2027-05-25,2027-06-03,2800.08,1078,42,6,589.0
1607,Redes Sociales,2027-05-26,2027-06-04,710.83,1035,-1,1,320.0
1608,Email,2027-05-27,2027-06-05,1742.76,1605,48,4,572.0
1609,Redes Sociales,2027-05-28,2027-06-06,3681.39,439,90,3,
1610,Google Ads,2027-05-29,2027-06-07,782.1,759,48,1,593.0
1611,Email,2027-05-30,2027-06-08,4277.02,620,78,6,181.0
1612,Redes Sociales,2027-05-31,2027-06-09,517.19,1521,123,1,
1613,SEO,2027-06-01,2027-06-10,1610.71,803,194,2,111.0
1614,Email,2027-06-02,2027-06-11,3834.07,195,126,4,362.0
1615,Redes Sociales,2027-06-03,2027-06-12,1923.22,1461,138,6,548.0
1616,Google Ads,2027-06-04,2027-06-13,958.52,834,149,6,291.0
1617,Google Ads,2027-06-05,2027-06-14,2121.05,1322,55,3,213.0
1618,Email,2027-06-06,2027-06-15,1716.77,575,42,4,125.0
1619,Redes Sociales,2027-06-07,2027-06-16,4292.2,1535,156,2,598.0
1620,Email,2027-06-08,2027-06-17,1910.07,62,55,5,
1621,Email,2027-06-09,2027-06-18,4050.2,952,14,1,
1622,Redes Sociales,2027-06-10,2027-06-19,4513.42,433,124,3,161.0
1623,Redes Sociales,2027-06-11,,2452.18,605,153,6,328.0
1624,SEO,2027-06-12,2027-06-21,4594.74,936,74,5,134.0
1625,Redes Sociales,2027-06-13,2027-06-22,2197.93,1472,89,2,555.0
1626,Google Ads,2027-06-14,2027-06-23,4838.35,68,61,4,
1627,Email,2027-06-15,2027-06-24,901.8,624,130,1,
1628,Email,2027-06-16,2027-06-25,3591.59,1564,43,3,
1629,Google Ads,2027-06-17,2027-06-26,2722.16,800,-1,6,124.0
1630,Redes Sociales,2027-06-18,2027-06-27,2244.42,1053,191,6,
1631,Google Ads,2027-06-19,2027-06-28,3347.2,468,22,5,131.0
1632,Google Ads,2027-06-20,2027-06-29,3667.36,1410,188,5,111.0
1633,SEO,2027-06-21,2027-06-30,519.63,468,61,1,418.0
1634,Google Ads,2027-06-22,2027-07-01,1251.29,1988,100,4,100.0
1635,Email,2027-06-23,,3708.71,1989,52,2,534.0
1636,Google Ads,2027-06-24,2027-07-03,3498.73,1685,46,4,235.0
1637,Email,2027-06-25,2027-07-04,4847.21,1748,31,4,295.0
1638,Email,2027-06-26,2027-07-05,3924.67,171,78,4,232.0
1639,Email,2027-06-27,2027-07-06,4778.48,481,-1,1,185.0
1640,Redes Sociales,2027-06-28,2027-07-07,3661.43,93,184,1,575.0
1641,SEO,2027-06-29,2027-07-08,1841.23,1945,174,2,423.0
1642,Email,2027-06-30,2027-07-09,974.14,1993,36,4,279.0
1643,Email,2027-07-01,2027-07-10,4018.21,1390,30,1,
1644,Redes Sociales,2027-07-02,2027-07-11,3398.67,430,29,2,274.0
1645,Email,2027-07-03,2027-07-12,716.84,194,79,6,120.0
1646,Google Ads,2027-07-04,2027-07-13,2120.23,1400,27,2,204.0
1647,Google Ads,2027-07-05,2027-07-14,4805.6,412,61,4,
1648,SEO,2027-07-06,2027-07-15,2751.81,1123,184,3,542.0
1649,Email,2027-07-07,2027-07-16,2447.28,1138,130,4,148.0
1650,Redes Sociales,2027-07-08,2027-07-17,2559.65,404,91,3,
1651,Google Ads,2027-07-09,2027-07-18,1439.97,849,-1,2,244.0
1652,Redes Sociales,2027-07-10,2027-07-19,2159.18,1237,68,6,439.0
1653,Redes Sociales,2027-07-11,2027-07-20,2164.16,1214,-1,6,453.0
1654,Google Ads,2027-07-12,2027-07-21,735.6,875,6,1,174.0
1655,Redes Sociales,2027-07-13,2027-07-22,3954.05,1201,22,6,
1656,Google Ads,2027-07-14,2027-07-23,2374.27,447,-1,5,418.0
1657,Redes Sociales,2027-07-15,2027-07-24,4199.81,929,165,2,186.0
1658,Google Ads,2027-07-16,2027-07-25,4326.57,512,88,1,
1659,Email,2027-07-17,2027-07-26,1453.97,1824,-1,6,141.0
1660,SEO,2027-07-18,2027-07-27,3458.09,1909,183,2,192.0
1661,Google Ads,2027-07-19,2027-07-28,2625.27,857,118,4,
1662,Google Ads,2027-07-20,2027-07-29,4460.71,236,150,6,
1663,SEO,2027-07-21,2027-07-30,1470.83,1793,114,3,364.0
1664,Google Ads,2027-07-22,2027-07-31,3550.16,781,92,2,391.0
1665,Google Ads,2027-07-23,2027-08-01,3234.88,1985,76,1,563.0
1666,Redes Sociales,2027-07-24,2027-08-02,1828.86,1263,129,4,
1667,SEO,2027-07-25,2027-08-03,1114.7,1461,34,5,196.0
1668,Email,2027-07-26,2027-08-04,3432.38,478,176,4,194.0
1669,Google Ads,2027-07-27,2027-08-05,3823.69,907,57,6,425.0
1670,SEO,2027-07-28,2027-08-06,1920.32,1357,142,3,173.0
1671,Redes Sociales,2027-07-29,,3401.75,1937,91,4,435.0
1672,Email,2027-07-30,2027-08-08,2278.09,286,184,5,167.0
1673,SEO,2027-07-31,2027-08-09,3709.43,1267,181,1,176.0
1674,Email,2027-08-01,2027-08-10,1396.47,1360,143,2,307.0
1675,Email,2027-08-02,2027-08-11,4505.97,820,198,3,320.0
1676,Email,2027-08-03,2027-08-12,1793.34,807,190,5,361.0
1677,Google Ads,2027-08-04,2027-08-13,2155.04,185,168,6,509.0
1678,Google Ads,2027-08-05,2027-08-14,761.41,841,165,6,430.0
1679,Redes Sociales,2027-08-06,2027-08-15,1001.8,1856,179,6,443.0
1680,Redes Sociales,2027-08-07,2027-08-16,2821.38,220,17,3,173.0
1681,SEO,2027-08-08,2027-08-17,1704.17,208,44,4,353.0
1682,Redes Sociales,2027-08-09,2027-08-18,4259.66,250,93,3,431.0
1683,Email,2027-08-10,,566.12,1560,72,6,497.0
1684,Email,2027-08-11,2027-08-20,2205.92,1630,46,5,444.0
1685,Google Ads,2027-08-12,,2018.05,1011,151,2,
1686,Email,2027-08-13,2027-08-22,586.97,1849,98,2,554.0
1687,SEO,2027-08-14,,1059.66,632,23,3,214.0
1688,Email,2027-08-15,2027-08-24,2361.39,1577,190,6,412.0
1689,Email,2027-08-16,2027-08-25,2717.89,925,27,1,327.0
1690,SEO,2027-08-17,2027-08-26,2319.3,420,-1,3,344.0
1691,Redes Sociales,2027-08-18,2027-08-27,2889.22,152,-1,6,
1692,Redes Sociales,2027-08-19,2027-08-28,3178.09,1051,144,4,
1693,SEO,2027-08-20,2027-08-29,544.66,1198,28,2,526.0
1694,Google Ads,2027-08-21,2027-08-30,2588.43,1386,38,2,141.0
1695,Email,2027-08-22,2027-08-31,4835.75,1025,57,2,564.0
1696,SEO,2027-08-23,,2835.65,847,140,1,377.0
1697,Email,2027-08-24,2027-09-02,3548.94,1531,22,6,118.0
1698,Google Ads,2027-08-25,2027-09-03,1903.39,1303,61,6,165.0
1699,Email,2027-08-26,2027-09-04,3982.96,707,116,6,266.0
1700,SEO,2027-08-27,2027-09-05,3978.15,931,9,6,
1701,Email,2027-08-28,2027-09-06,2845.83,1270,158,1,502.0
1702,Redes Sociales,2027-08-29,2027-09-07,4892.06,1958,162,5,508.0
1703,Google Ads,2027-08-30,2027-09-08,1064.98,782,186,3,211.0
1704,Google Ads,2027-08-31,2027-09-09,576.26,472,17,3,373.0
1705,Google Ads,2027-09-01,2027-09-10,3965.71,621,87,6,506.0
1706,SEO,2027-09-02,2027-09-11,4132.2,1683,33,4,472.0
1707,Google Ads,2027-09-03,2027-09-12,1040.93,220,7,2,
1708,Redes Sociales,2027-09-04,2027-09-13,1695.12,1455,-1,1,138.0
1709,SEO,2027-09-05,2027-09-14,578.99,222,108,4,204.0
1710,Redes Sociales,2027-09-06,2027-09-15,1819.89,712,127,4,423.0
1711,Email,2027-09-07,2027-09-16,3979.14,502,-1,6,513.0
1712,Email,2027-09-08,2027-09-17,2830.82,399,80,1,528.0
1713,Email,2027-09-09,2027-09-18,2066.43,1975,134,3,160.0
1714,Email,2027-09-10,2027-09-19,2172.83,1707,112,2,406.0
1715,Redes Sociales,2027-09-11,2027-09-20,506.09,543,160,3,453.0
1716,SEO,2027-09-12,2027-09-21,1849.1,669,86,4,492.0
1717,SEO,2027-09-13,2027-09-22,3409.06,1077,81,2,303.0
1718,Google Ads,2027-09-14,2027-09-23,4883.87,1166,6,5,357.0
1719,Redes Sociales,2027-09-15,2027-09-24,4311.77,968,131,4,585.0
1720,Email,2027-09-16,2027-09-25,606.18,55,139,3,
1721,Redes Sociales,2027-09-17,2027-09-26,4543.52,337,30,3,545.0
1722,Google Ads,2027-09-18,2027-09-27,4024.39,1691,92,6,279.0
1723,Google Ads,2027-09-19,2027-09-28,4011.69,1219,20,3,441.0
1724,Redes Sociales,2027-09-20,2027-09-29,2560.98,1856,155,1,232.0
1725,Redes Sociales,2027-09-21,2027-09-30,2291.02,1497,172,4,542.0
1726,Redes Sociales,2027-09-22,2027-10-01,1863.12,1963,192,2,352.0
1727,SEO,2027-09-23,2027-10-02,795.63,657,77,3,364.0
1728,Email,2027-09-24,2027-10-03,1527.06,506,36,6,192.0
1729,Redes Sociales,2027-09-25,2027-10-04,1609.72,1814,19,6,510.0
1730,Redes Sociales,2027-09-26,2027-10-05,2678.35,1275,145,3,237.0
1731,Redes Sociales,2027-09-27,2027-10-06,3863.5,1285,9,1,307.0
1732,Google Ads,2027-09-28,2027-10-07,2632.14,1079,-1,6,
1733,Google Ads,2027-09-29,2027-10-08,760.3,673,56,2,406.0
1734,SEO,2027-09-30,2027-10-09,4810.05,425,81,4,365.0
1735,Email,2027-10-01,,4742.26,1964,173,5,417.0
1736,SEO,2027-10-02,2027-10-11,4033.35,496,185,1,212.0
1737,Email,2027-10-03,2027-10-12,4960.98,884,114,6,477.0
1738,Google Ads,2027-10-04,2027-10-13,2950.17,1179,182,4,553.0
1739,Google Ads,2027-10-05,2027-10-14,4832.46,1724,147,5,290.0
1740,Google Ads,2027-10-06,2027-10-15,840.22,860,110,3,539.0
1741,SEO,2027-10-07,2027-10-16,2145.56,1474,131,3,286.0
1742,Redes Sociales,2027-10-08,2027-10-17,1514.22,1169,-1,2,466.0
1743,Redes Sociales,2027-10-09,2027-10-18,1381.25,1461,44,5,188.0
1744,Google Ads,2027-10-10,2027-10-19,1133.61,1008,160,3,286.0
1745,Redes Sociales,2027-10-11,2027-10-20,3300.86,1525,164,3,231.0
1746,Redes Sociales,2027-10-12,2027-10-21,4015.95,898,103,6,
1747,SEO,2027-10-13,2027-10-22,3102.34,858,-1,2,475.0
1748,Email,2027-10-14,2027-10-23,1161.33,1028,89,4,198.0
1749,Google Ads,2027-10-15,2027-10-24,4150.06,1974,-1,3,133.0
1750,Google Ads,2027-10-16,,3361.8,465,136,1,
1751,SEO,2027-10-17,2027-10-26,2246.75,775,15,1,270.0
1752,SEO,2027-10-18,2027-10-27,3533.59,1577,-1,4,465.0
1753,Redes Sociales,2027-10-19,2027-10-28,1669.57,503,-1,5,158.0
1754,Google Ads,2027-10-20,2027-10-29,2053.36,1364,193,2,280.0
1755,Email,2027-10-21,2027-10-30,4628.69,1607,169,6,118.0
1756,SEO,2027-10-22,2027-10-31,1807.27,1266,155,1,325.0
1757,Email,2027-10-23,2027-11-01,2614.95,199,89,1,572.0
1758,Email,2027-10-24,2027-11-02,4505.64,1953,-1,4,194.0
1759,Google Ads,2027-10-25,2027-11-03,3684.75,808,155,5,396.0
1760,Google Ads,2027-10-26,2027-11-04,779.91,828,127,5,
1761,SEO,2027-10-27,2027-11-05,1162.86,1022,148,4,274.0
1762,Google Ads,2027-10-28,2027-11-06,535.29,812,193,1,321.0
1763,Google Ads,2027-10-29,2027-11-07,3339.15,1051,72,2,153.0
1764,Google Ads,2027-10-30,2027-11-08,2514.53,1588,108,1,502.0
1765,Email,2027-10-31,2027-11-09,1104.24,1466,84,5,417.0
1766,SEO,2027-11-01,2027-11-10,4810.7,1389,163,6,448.0
1767,Redes Sociales,2027-11-02,2027-11-11,2883.47,125,57,1,542.0
1768,Email,2027-11-03,2027-11-12,1588.52,648,110,2,
1769,Google Ads,2027-11-04,2027-11-13,2752.72,1343,157,3,
1770,Email,2027-11-05,2027-11-14,3558.29,274,48,1,381.0
1771,Google Ads,2027-11-06,2027-11-15,843.08,1603,144,4,459.0
1772,Google Ads,2027-11-07,2027-11-16,1736.17,162,94,3,107.0
1773,Email,2027-11-08,2027-11-17,4131.34,300,105,4,
1774,SEO,2027-11-09,2027-11-18,2568.49,1306,101,4,590.0
1775,Google Ads,2027-11-10,2027-11-19,2959.6,890,13,4,440.0
1776,SEO,2027-11-11,2027-11-20,2447.67,1864,16,1,571.0
1777,Redes Sociales,2027-11-12,2027-11-21,697.55,763,73,5,348.0
1778,Google Ads,2027-11-13,2027-11-22,1245.87,1156,186,3,334.0
1779,SEO,2027-11-14,2027-11-23,2504.94,174,186,2,182.0
1780,SEO,2027-11-15,2027-11-24,1441.33,1248,32,5,192.0
1781,Redes Sociales,2027-11-16,2027-11-25,724.91,1142,60,1,493.0
1782,SEO,2027-11-17,2027-11-26,4296.42,1120,-1,4,367.0
1783,SEO,2027-11-18,2027-11-27,4915.37,933,114,2,516.0
1784,Redes Sociales,2027-11-19,2027-11-28,4069.14,1329,81,3,
1785,Google Ads,2027-11-20,2027-11-29,4342.03,1800,107,5,
1786,SEO,2027-11-21,2027-11-30,1588.9,79,110,6,352.0
1787,SEO,2027-11-22,2027-12-01,4822.82,330,113,5,221.0
1788,SEO,2027-11-23,2027-12-02,1386.17,973,116,2,109.0
1789,Email,2027-11-24,2027-12-03,4781.43,1310,62,1,415.0
1790,Redes Sociales,2027-11-25,2027-12-04,4976.69,1321,82,3,372.0
1791,Email,2027-11-26,2027-12-05,3702.75,417,79,2,405.0
1792,Redes Sociales,2027-11-27,2027-12-06,4915.15,544,46,4,309.0
1793,Google Ads,2027-11-28,2027-12-07,3062.93,1098,170,3,563.0
1794,Google Ads,2027-11-29,2027-12-08,1667.94,1659,72,5,515.0
1795,SEO,2027-11-30,2027-12-09,2466.48,767,-1,2,315.0
1796,Redes Sociales,2027-12-01,2027-12-10,3171.02,1563,37,5,179.0
1797,Google Ads,2027-12-02,2027-12-11,828.87,1066,75,5,579.0
1798,Redes Sociales,2027-12-03,2027-12-12,3300.54,1567,60,5,
1799,Google Ads,2027-12-04,2027-12-13,4915.3,1387,109,1,117.0
1800,Email,2027-12-05,,1355.48,655,105,5,264.0
1801,Google Ads,2027-12-06,2027-12-15,4066.68,424,55,4,
1802,Email,2027-12-07,2027-12-16,4585.54,688,78,4,301.0
1803,Google Ads,2027-12-08,2027-12-17,4746.66,1098,175,3,445.0
1804,SEO,2027-12-09,2027-12-18,4820.61,1407,-1,6,465.0
1805,Email,2027-12-10,2027-12-19,2846.57,1428,147,5,547.0
1806,Google Ads,2027-12-11,2027-12-20,4897.89,165,-1,5,
1807,SEO,2027-12-12,2027-12-21,3907.9,97,147,2,418.0
1808,Email,2027-12-13,2027-12-22,1227.52,1811,9,1,316.0
1809,SEO,2027-12-14,2027-12-23,2646.05,1851,87,6,133.0
1810,Redes Sociales,2027-12-15,2027-12-24,3732.49,148,186,3,365.0
1811,Redes Sociales,2027-12-16,2027-12-25,1613.03,1532,55,6,179.0
1812,Email,2027-12-17,2027-12-26,3382.77,1596,14,5,512.0
1813,Google Ads,2027-12-18,2027-12-27,3499.7,1670,144,2,351.0
1814,Email,2027-12-19,2027-12-28,1232.15,454,8,1,111.0
1815,SEO,2027-12-20,2027-12-29,3042.88,1287,99,3,500.0
1816,Google Ads,2027-12-21,2027-12-30,3972.32,734,150,6,381.0
1817,Redes Sociales,2027-12-22,2027-12-31,2745.03,952,84,3,211.0
1818,Google Ads,2027-12-23,2028-01-01,554.46,552,40,5,477.0
1819,Redes Sociales,2027-12-24,2028-01-02,540.67,1794,29,3,367.0
1820,Google Ads,2027-12-25,2028-01-03,2106.63,1521,102,2,397.0
1821,Google Ads,2027-12-26,,4667.87,943,168,3,416.0
1822,Google Ads,2027-12-27,,1529.05,1649,105,4,
1823,SEO,2027-12-28,2028-01-06,3354.64,307,199,2,
1824,SEO,2027-12-29,2028-01-07,1499.34,893,13,6,
1825,Email,2027-12-30,2028-01-08,1947.51,170,65,1,464.0
1826,Email,2027-12-31,2028-01-09,4316.19,859,57,1,
1827,Redes Sociales,2028-01-01,2028-01-10,3779.88,1027,150,5,370.0
1828,SEO,2028-01-02,2028-01-11,929.3,103,-1,5,573.0
1829,Redes Sociales,2028-01-03,2028-01-12,2429.16,1068,167,4,
1830,Email,2028-01-04,2028-01-13,631.26,1404,67,6,333.0
1831,Redes Sociales,2028-01-05,2028-01-14,2664.01,833,125,1,158.0
1832,Email,2028-01-06,2028-01-15,3480.95,290,109,1,350.0
1833,SEO,2028-01-07,2028-01-16,1033.26,1828,8,1,185.0
1834,Google Ads,2028-01-08,2028-01-17,1799.98,1603,97,1,489.0
1835,SEO,2028-01-09,2028-01-18,2290.26,532,173,3,279.0
1836,Redes Sociales,2028-01-10,2028-01-19,4637.89,1062,177,6,248.0
1837,Redes Sociales,2028-01-11,2028-01-20,4969.65,236,-1,2,
1838,SEO,2028-01-12,,702.1,1931,-1,2,220.0
1839,SEO,2028-01-13,2028-01-22,3924.54,705,174,4,355.0
1840,Email,2028-01-14,2028-01-23,2172.76,311,84,3,408.0
1841,Redes Sociales,2028-01-15,2028-01-24,2266.06,1002,-1,1,158.0
1842,Redes Sociales,2028-01-16,2028-01-25,3894.19,1437,120,1,168.0
1843,SEO,2028-01-17,2028-01-26,4632.92,540,73,5,545.0
1844,Google Ads,2028-01-18,2028-01-27,4779.18,480,102,5,487.0
1845,Redes Sociales,2028-01-19,2028-01-28,3097.05,288,5,4,185.0
1846,Google Ads,2028-01-20,2028-01-29,2107.05,353,171,1,326.0
1847,SEO,2028-01-21,2028-01-30,4043.97,347,100,4,
1848,SEO,2028-01-22,2028-01-31,1629.51,125,21,3,283.0
1849,Email,2028-01-23,2028-02-01,3038.33,1773,116,2,421.0
1850,Redes Sociales,2028-01-24,2028-02-02,2113.6,1406,95,1,417.0
1851,Google Ads,2028-01-25,2028-02-03,3454.84,1973,92,6,
1852,Email,2028-01-26,2028-02-04,1581.8,1048,167,3,498.0
1853,Redes Sociales,2028-01-27,2028-02-05,1362.17,1831,178,1,392.0
1854,Email,2028-01-28,2028-02-06,4632.08,691,174,6,392.0
1855,SEO,2028-01-29,2028-02-07,958.12,1547,-1,5,584.0
1856,Redes Sociales,2028-01-30,2028-02-08,2776.81,876,94,4,546.0
1857,Email,2028-01-31,2028-02-09,1493.84,1996,53,5,511.0
1858,Email,2028-02-01,2028-02-10,675.18,332,194,2,
1859,Google Ads,2028-02-02,2028-02-11,662.08,640,-1,5,343.0
1860,Email,2028-02-03,2028-02-12,1288.5,121,155,1,519.0
1861,Redes Sociales,2028-02-04,2028-02-13,4400.47,1336,154,6,253.0
1862,Redes Sociales,2028-02-05,2028-02-14,1771.15,752,-1,5,523.0
1863,Google Ads,2028-02-06,2028-02-15,4777.07,1952,181,1,372.0
1864,Redes Sociales,2028-02-07,2028-02-16,3117.3,1960,63,2,
1865,SEO,2028-02-08,2028-02-17,2464.76,624,72,6,227.0
1866,Redes Sociales,2028-02-09,2028-02-18,3110.4,1049,134,5,472.0
1867,Redes Sociales,2028-02-10,2028-02-19,2825.14,941,53,4,
1868,Email,2028-02-11,2028-02-20,3914.49,61,-1,4,258.0
1869,Email,2028-02-12,2028-02-21,1771.23,190,163,6,
1870,Redes Sociales,2028-02-13,2028-02-22,2088.73,1839,115,4,
1871,Google Ads,2028-02-14,2028-02-23,4523.42,1628,172,5,275.0
1872,Email,2028-02-15,2028-02-24,4759.05,66,52,5,310.0
1873,Google Ads,2028-02-16,2028-02-25,4516.51,1136,55,6,546.0
1874,Redes Sociales,2028-02-17,2028-02-26,2387.52,302,47,5,
1875,Redes Sociales,2028-02-18,2028-02-27,4011.64,514,102,1,266.0
1876,SEO,2028-02-19,2028-02-28,2643.51,425,187,2,559.0
1877,Email,2028-02-20,2028-02-29,2738.93,1877,181,4,456.0
1878,Redes Sociales,2028-02-21,2028-03-01,1421.06,1030,128,1,403.0
1879,SEO,2028-02-22,2028-03-02,3160.09,569,84,6,332.0
1880,Email,2028-02-23,2028-03-03,1337.61,1910,189,4,426.0
1881,Redes Sociales,2028-02-24,2028-03-04,1992.04,139,115,1,281.0
1882,Redes Sociales,2028-02-25,2028-03-05,4347.64,769,147,5,433.0
1883,Email,2028-02-26,2028-03-06,1431.84,853,31,6,128.0
1884,Email,2028-02-27,2028-03-07,820.21,845,196,6,192.0
1885,Email,2028-02-28,2028-03-08,810.53,679,162,4,429.0
1886,Redes Sociales,2028-02-29,2028-03-09,4733.53,1934,168,5,283.0
1887,Redes Sociales,2028-03-01,2028-03-10,2781.14,1248,199,4,194.0
1888,SEO,2028-03-02,2028-03-11,2342.35,125,117,3,452.0
1889,Google Ads,2028-03-03,2028-03-12,4148.95,1686,90,1,364.0
1890,Email,2028-03-04,2028-03-13,4261.22,975,118,3,118.0
1891,Redes Sociales,2028-03-05,2028-03-14,1994.86,1736,128,1,598.0
1892,Redes Sociales,2028-03-06,,3621.28,449,53,2,238.0
1893,Email,2028-03-07,2028-03-16,3970.05,1855,80,6,
1894,Google Ads,2028-03-08,2028-03-17,3445.93,1019,59,4,
1895,Email,2028-03-09,2028-03-18,1182.18,1144,60,2,354.0
1896,Google Ads,2028-03-10,2028-03-19,4441.47,1253,-1,2,184.0
1897,Redes Sociales,2028-03-11,2028-03-20,2925.93,1197,48,6,557.0
1898,Google Ads,2028-03-12,,1771.13,1454,163,6,
1899,SEO,2028-03-13,2028-03-22,2413.53,1366,190,1,
1900,Redes Sociales,2028-03-14,2028-03-23,669.07,846,91,3,191.0
1901,SEO,2028-03-15,2028-03-24,1075.4,244,185,5,
1902,Email,2028-03-16,2028-03-25,3944.96,1984,88,1,168.0
1903,Email,2028-03-17,2028-03-26,500.05,277,155,5,136.0
1904,Email,2028-03-18,,2374.55,1504,160,2,239.0
1905,Google Ads,2028-03-19,2028-03-28,2851.3,1509,20,5,
1906,Redes Sociales,2028-03-20,2028-03-29,745.85,1860,169,3,277.0
1907,Email,2028-03-21,2028-03-30,4878.85,510,153,1,236.0
1908,Email,2028-03-22,2028-03-31,1517.56,667,149,6,289.0
1909,Redes Sociales,2028-03-23,2028-04-01,1868.89,1094,41,3,441.0
1910,Email,2028-03-24,2028-04-02,1867.74,113,81,3,
1911,SEO,2028-03-25,2028-04-03,1536.87,214,151,1,104.0
1912,Redes Sociales,2028-03-26,2028-04-04,506.63,76,162,6,356.0
1913,Redes Sociales,2028-03-27,2028-04-05,3782.05,1384,49,3,342.0
1914,Redes Sociales,2028-03-28,2028-04-06,4850.8,1061,150,6,514.0
1915,SEO,2028-03-29,2028-04-07,1509.32,334,66,4,442.0
